time,admin1,tmx,pre
1925-04,Sanaag,30.433336,27.8
1925-04,Sool,31.833334,28.0
1925-04,Togdheer,30.320002,22.800001
1925-04,Woqooyi Galbeed,30.710003,12.469999
1925-05,Awdal,34.2,7.4750004
1925-05,Bakool,33.5875,70.25
1925-05,Banadir,33.53,58.829999
1925-05,Bari,34.3125,21.470835
1925-05,Bay,33.435715,63.671425
1925-05,Galgaduud,34.794117,54.35882
1925-05,Gedo,34.32143,51.30714
1925-05,Hiraan,34.327274,65.645454
1925-05,Lower Juba,33.547062,42.711765
1925-05,Lower Shabelle,33.38,61.1
1925-05,Middle Juba,33.86,46.24
1925-05,Middle Shabelle,33.68,56.559998
1925-05,Mudug,34.97059,49.60588
1925-05,Nugaal,34.32,39.510002
1925-05,Sanaag,32.072224,33.533333
1925-05,Sool,33.083332,39.841667
1925-05,Togdheer,31.7,37.6
1925-05,Woqooyi Galbeed,32.57,18.7
1925-06,Awdal,36.825,8.475
1925-06,Bakool,33.5375,8.55
1925-06,Banadir,33.17,30.365001499999998
1925-06,Bari,33.77917,3.8291667
1925-06,Bay,33.3,23.264286
1925-06,Galgaduud,34.441177,6.8999996
1925-06,Gedo,34.4,7.871429
1925-06,Hiraan,34.090908,13.072727
1925-06,Lower Juba,33.064705,46.752945
1925-06,Lower Shabelle,33.079998,40.170002
1925-06,Middle Juba,33.5,35.480003
1925-06,Middle Shabelle,33.260002,20.560001
1925-06,Mudug,34.41765,5.8588233
1925-06,Nugaal,33.670006,5.33
1925-06,Sanaag,32.5,13.205555
1925-06,Sool,33.158333,11.625
1925-06,Togdheer,32.379997,30.62
1925-06,Woqooyi Galbeed,34.02,25.689999
1925-07,Awdal,37.95,27.3
1925-07,Bakool,33.0375,4.25
1925-07,Banadir,32.665002,26.380000000000003
1925-07,Bari,32.75417,3.375
1925-07,Bay,32.750004,17.757143
1925-07,Galgaduud,33.911766,3.7411764
1925-07,Gedo,33.892857,5.1714287
1925-07,Hiraan,33.554546,6.0181813
1925-07,Lower Juba,32.758823,45.094116
1925-07,Lower Shabelle,32.590004,33.02
1925-07,Middle Juba,33.08,30.260004
1925-07,Middle Shabelle,32.74,19.74
1925-07,Mudug,33.800003,0.5764707
1925-07,Nugaal,33.03,0.39000002
1925-07,Sanaag,32.116665,11.0222225
1925-07,Sool,32.75,3.6833336
1925-07,Togdheer,32.18,18.820002
1925-07,Woqooyi Galbeed,34.15,30.09
1925-08,Awdal,37.5,56.4
1925-08,Bakool,33.45,9.4625
1925-08,Banadir,32.770002000000005,48.240001
1925-08,Bari,32.808334,5.879167
1925-08,Bay,33.028572,26.350002
1925-08,Galgaduud,34.052944,4.8176465
1925-08,Gedo,34.25,5.1571426
1925-08,Hiraan,33.8,12.518182
1925-08,Lower Juba,32.888237,18.488235
1925-08,Lower Shabelle,32.7,51.72
1925-08,Middle Juba,33.3,26.1
1925-08,Middle Shabelle,32.840004,44.760002
1925-08,Mudug,33.89412,0.6764706
1925-08,Nugaal,33.149998,1.72
1925-08,Sanaag,32.144447,13.261112
1925-08,Sool,32.850002,4.8333335
1925-08,Togdheer,32.239998,23.55
1925-08,Woqooyi Galbeed,34.06,49.7
1925-09,Awdal,35.3,21.275002
1925-09,Bakool,33.412502,5.625
1925-09,Banadir,32.390001,5.19
1925-09,Bari,33.870834,7.2166667
1925-09,Bay,32.68572,3.6785715
1925-09,Galgaduud,34.082355,5.5529413
1925-09,Gedo,34.064285,3.007143
1925-09,Hiraan,33.754543,5.754545
1925-09,Lower Juba,32.300003,5.717647
1925-09,Lower Shabelle,32.18,4.9
1925-09,Middle Juba,32.72,4.56
1925-09,Middle Shabelle,32.600002,5.48
1925-09,Mudug,34.211765,3.3705883
1925-09,Nugaal,33.93,5.7300005
1925-09,Sanaag,32.577778,16.36111
1925-09,Sool,33.358334,10.575
1925-09,Togdheer,32.15,21.41
1925-09,Woqooyi Galbeed,33.25,27.820002
1925-10,Awdal,32.525,3.125
1925-10,Bakool,31.950003,159.375
1925-10,Banadir,31.5150005,79.635003
1925-10,Bari,32.216663,18.074999
1925-10,Bay,31.814287,150.12143
1925-10,Galgaduud,32.570587,54.24706
1925-10,Gedo,33.107143,127.6
1925-10,Hiraan,32.318184,99.736374
1925-10,Lower Juba,32.505882,31.464706
1925-10,Lower Shabelle,31.55,80.850006
1925-10,Middle Juba,32.500004,63.22
1925-10,Middle Shabelle,31.480001,78.42
1925-10,Mudug,32.71176,40.25294
1925-10,Nugaal,32.32,34.030003
1925-10,Sanaag,30.116665,19.933334
1925-10,Sool,31.183332,29.0
1925-10,Togdheer,29.9,22.15
1925-10,Woqooyi Galbeed,30.920002,6.45
1925-11,Awdal,30.625,36.175
1925-11,Bakool,32.225,139.875
1925-11,Banadir,32.08,143.175
1925-11,Bari,30.295837,8.141666
1925-11,Bay,32.171425,175.97856
1925-11,Galgaduud,32.805885,37.405884
1925-11,Gedo,33.057144,171.27144
1925-11,Hiraan,32.763638,108.40909
1925-11,Lower Juba,32.95294,136.68236
1925-11,Lower Shabelle,32.1,167.41
1925-11,Middle Juba,32.840004,180.44
1925-11,Middle Shabelle,32.06,118.94
1925-11,Mudug,32.452946,26.67647
1925-11,Nugaal,31.16,14.610001
1925-11,Sanaag,28.127779,9.427777
1925-11,Sool,29.716667,14.066667
1925-11,Togdheer,28.670002,42.41
1925-11,Woqooyi Galbeed,29.36,29.180002
1925-12,Awdal,29.25,0.05
1925-12,Bakool,32.4625,3.0124998
1925-12,Banadir,31.854999999999997,8.4249999
1925-12,Bari,28.358335,3.7750003
1925-12,Bay,32.414284,3.6571429
1925-12,Galgaduud,32.041176,9.323529
1925-12,Gedo,33.592857,10.6
1925-12,Hiraan,32.518185,6.127273
1925-12,Lower Juba,32.958828,2.1882353
1925-12,Lower Shabelle,32.05,6.0099998
1925-12,Middle Juba,33.0,3.5800004
1925-12,Middle Shabelle,31.66,10.84
1925-12,Mudug,31.182356,10.0
1925-12,Nugaal,29.439999,3.5100002
1925-12,Sanaag,26.405556,0.5555556
1925-12,Sool,28.083334,0.125
1925-12,Togdheer,27.540003,0.01
1925-12,Woqooyi Galbeed,28.11,0.01
1926-01,Awdal,29.0,36.925
1926-01,Bakool,33.4375,0.025
1926-01,Banadir,32.544999000000004,0.455
1926-01,Bari,28.533335,4.045833
1926-01,Bay,33.478573,0.007142857
1926-01,Galgaduud,32.570587,1.2058823
1926-01,Gedo,35.02143,0.071428575
1926-01,Hiraan,33.20909,0.081818186
1926-01,Lower Juba,33.98824,0.58235294
1926-01,Lower Shabelle,32.85,0.05
1926-01,Middle Juba,34.16,0.1
1926-01,Middle Shabelle,32.239998,0.86
1926-01,Mudug,31.605885,2.7294118
1926-01,Nugaal,29.95,2.3600001
1926-01,Sanaag,26.766666,3.4611113
1926-01,Sool,28.591667,2.2583334
1926-01,Togdheer,27.939999,11.45
1926-01,Woqooyi Galbeed,28.26,17.91
1926-02,Awdal,29.625,41.35
1926-02,Bakool,34.55,18.225
1926-02,Banadir,33.32,8.4500003
1926-02,Bari,29.637503,3.5125
1926-02,Bay,34.61429,4.821429
1926-02,Galgaduud,33.441177,9.747059
1926-02,Gedo,36.39286,3.0928574
1926-02,Hiraan,34.08182,6.5545454
1926-02,Lower Juba,35.252945,0.2
1926-02,Lower Shabelle,33.68,1.9200001
1926-02,Middle Juba,35.340004,0.120000005
1926-02,Middle Shabelle,32.96,14.9800005
1926-02,Mudug,32.55294,3.1000001
1926-02,Nugaal,30.970001,1.4300001
1926-02,Sanaag,27.833334,4.8611116
1926-02,Sool,29.625,2.8666668
1926-02,Togdheer,28.84,13.140001
1926-02,Woqooyi Galbeed,29.05,24.869999
1926-03,Awdal,30.725,30.05
1926-03,Bakool,34.35,18.900002
1926-03,Banadir,33.2700025,9.1800003
1926-03,Bari,31.320831,7.2875
1926-03,Bay,34.18572,12.700002
1926-03,Galgaduud,33.81765,8.176471
1926-03,Gedo,35.707146,27.95
1926-03,Hiraan,34.227272,11.218182
1926-03,Lower Juba,34.429413,8.623529
1926-03,Lower Shabelle,33.420002,6.8600006
1926-03,Middle Juba,34.640003,8.88
1926-03,Middle Shabelle,33.120003,11.5
1926-03,Mudug,33.217648,7.5352945
1926-03,Nugaal,32.04,9.780001
1926-03,Sanaag,29.133335,29.794443
1926-03,Sool,30.599998,17.208334
1926-03,Togdheer,29.62,26.55
1926-03,Woqooyi Galbeed,30.009998,38.7
1926-04,Awdal,31.55,42.100002
1926-04,Bakool,32.5125,106.5
1926-04,Banadir,32.35,88.4000025
1926-04,Bari,32.754166,19.920834
1926-04,Bay,32.735714,122.87144
1926-04,Galgaduud,33.06471,42.17647
1926-04,Gedo,33.785713,112.542854
1926-04,Hiraan,32.918182,77.24545
1926-04,Lower Juba,33.664707,89.888245
1926-04,Lower Shabelle,32.5,102.740005
1926-04,Middle Juba,33.560005,100.44
1926-04,Middle Shabelle,32.2,74.06
1926-04,Mudug,33.17059,24.958824
1926-04,Nugaal,32.61,25.2
1926-04,Sanaag,30.072222,36.61111
1926-04,Sool,31.058334,42.291668
1926-04,Togdheer,29.470001,82.12001
1926-04,Woqooyi Galbeed,30.190002,60.859997
1926-05,Awdal,34.2,66.15
1926-05,Bakool,33.45,136.02501
1926-05,Banadir,33.435,120.764997
1926-05,Bari,34.3125,21.470835
1926-05,Bay,33.17143,188.85715
1926-05,Galgaduud,34.794117,51.194122
1926-05,Gedo,33.992855,122.49286
1926-05,Hiraan,34.300003,87.99091
1926-05,Lower Juba,33.135296,181.18236
1926-05,Lower Shabelle,33.19,154.63
1926-05,Middle Juba,33.46,166.98001
1926-05,Middle Shabelle,33.68,86.899994
1926-05,Mudug,34.97059,46.85882
1926-05,Nugaal,34.32,39.510002
1926-05,Sanaag,32.072224,42.333332
1926-05,Sool,33.083332,53.766663
1926-05,Togdheer,31.7,120.3
1926-05,Woqooyi Galbeed,32.57,108.1
1926-06,Awdal,36.725002,6.125
1926-06,Bakool,32.7875,3.9875002
1926-06,Banadir,32.4400005,28.955
1926-06,Bari,33.716667,3.8291667
1926-06,Bay,32.364285,21.664288
1926-06,Galgaduud,33.882355,3.9
1926-06,Gedo,33.407143,5.6357145
1926-06,Hiraan,33.454544,6.0545454
1926-06,Lower Juba,32.0,62.31765
1926-06,Lower Shabelle,32.239998,40.51
1926-06,Middle Juba,32.440002,39.72
1926-06,Middle Shabelle,32.640003,17.4
1926-06,Mudug,33.95294,4.770588
1926-06,Nugaal,33.38,5.33
1926-06,Sanaag,32.377777,11.816668
1926-06,Sool,32.916668,9.691667
1926-06,Togdheer,32.07,21.68
1926-06,Woqooyi Galbeed,33.86,18.03
1926-07,Awdal,37.9,15.900001
1926-07,Bakool,32.3125,17.1375
1926-07,Banadir,31.9750005,97.980005
1926-07,Bari,32.704166,3.375
1926-07,Bay,31.764286,63.721428
1926-07,Galgaduud,33.435295,8.052941
1926-07,Gedo,32.785713,15.085715
1926-07,Hiraan,33.009094,21.736364
1926-07,Lower Juba,31.541174,58.67647
1926-07,Lower Shabelle,31.730001,118.5
1926-07,Middle Juba,31.880001,73.159996
1926-07,Middle Shabelle,32.22,77.46001
1926-07,Mudug,33.41765,0.6117647
1926-07,Nugaal,32.780006,0.39000002
1926-07,Sanaag,32.022224,9.861111
1926-07,Sool,32.558334,2.6583335
1926-07,Togdheer,31.960001,10.620001
1926-07,Woqooyi Galbeed,34.03,16.78
1926-08,Awdal,37.5,46.65
1926-08,Bakool,33.0375,0.23750001
1926-08,Banadir,32.43,3.5
1926-08,Bari,32.791668,5.879167
1926-08,Bay,32.307148,1.3642857
1926-08,Galgaduud,33.95294,0.87647057
1926-08,Gedo,33.357143,0.2357143
1926-08,Hiraan,33.627274,0.54545456
1926-08,Lower Juba,31.811764,5.9352946
1926-08,Lower Shabelle,32.140003,4.02
1926-08,Middle Juba,32.28,3.98
1926-08,Middle Shabelle,32.719997,2.98
1926-08,Mudug,33.82942,0.5058824
1926-08,Nugaal,33.109997,1.72
1926-08,Sanaag,32.122223,13.933332
1926-08,Sool,32.81667,5.408333
1926-08,Togdheer,32.19,26.25
1926-08,Woqooyi Galbeed,34.01,45.96
1926-09,Awdal,35.3,10.800001
1926-09,Bakool,33.550003,19.35
1926-09,Banadir,32.480003,11.32
1926-09,Bari,33.870834,7.2166667
1926-09,Bay,32.942856,14.550001
1926-09,Galgaduud,34.082355,10.747059
1926-09,Gedo,34.357143,9.95
1926-09,Hiraan,33.781822,11.845455
1926-09,Lower Juba,32.67059,33.78824
1926-09,Lower Shabelle,32.360004,12.26
1926-09,Middle Juba,33.06,17.1
1926-09,Middle Shabelle,32.600002,10.38
1926-09,Mudug,34.211765,4.2647057
1926-09,Nugaal,33.93,5.7300005
1926-09,Sanaag,32.577778,16.68889
1926-09,Sool,33.358334,10.925
1926-09,Togdheer,32.15,19.310001
1926-09,Woqooyi Galbeed,33.25,19.12
1926-10,Awdal,32.575,10.950001
1926-10,Bakool,32.2625,41.8125
1926-10,Banadir,31.8700025,23.6500005
1926-10,Bari,32.25,18.074999
1926-10,Bay,32.135715,30.814287
1926-10,Galgaduud,32.958824,25.67059
1926-10,Gedo,33.342857,26.185715
1926-10,Hiraan,32.70909,32.7
1926-10,Lower Juba,32.67059,3.847059
1926-10,Lower Shabelle,31.860004,20.119999
1926-10,Middle Juba,32.7,10.88
1926-10,Middle Shabelle,31.880001,27.180002
1926-10,Mudug,33.011765,35.25294
1926-10,Nugaal,32.5,34.030003
1926-10,Sanaag,30.194445,24.416666
1926-10,Sool,31.35,38.316666
1926-10,Togdheer,30.080002,58.02
1926-10,Woqooyi Galbeed,31.030003,21.89
1926-11,Awdal,30.7,15.325001
1926-11,Bakool,32.625,72.175
1926-11,Banadir,32.465,88.975
1926-11,Bari,30.337503,8.141666
1926-11,Bay,32.528572,104.950005
1926-11,Galgaduud,33.2,28.288237
1926-11,Gedo,33.357143,91.48572
1926-11,Hiraan,33.16364,60.809093
1926-11,Lower Juba,33.252945,54.982353
1926-11,Lower Shabelle,32.47,100.53
1926-11,Middle Juba,33.140003,84.66
1926-11,Middle Shabelle,32.46,77.42
1926-11,Mudug,32.77059,24.64706
1926-11,Nugaal,31.36,14.610001
1926-11,Sanaag,28.211113,5.927778
1926-11,Sool,29.883333,7.691667
1926-11,Togdheer,28.85,11.38
1926-11,Woqooyi Galbeed,29.470001,10.24
1926-12,Awdal,29.1,2.325
1926-12,Bakool,31.6875,3.3875
1926-12,Banadir,31.0199995,13.314999499999999
1926-12,Bari,28.266668,3.7750003
1926-12,Bay,31.67143,6.857144
1926-12,Galgaduud,31.205883,5.564706
1926-12,Gedo,32.992855,6.1857147
1926-12,Hiraan,31.636364,6.190909
1926-12,Lower Juba,32.39412,4.894118
1926-12,Lower Shabelle,31.279999,11.35
1926-12,Middle Juba,32.379997,4.2
1926-12,Middle Shabelle,30.76,15.279999
1926-12,Mudug,30.488235,8.105883
1926-12,Nugaal,29.0,3.5100002
1926-12,Sanaag,26.244444,0.56111115
1926-12,Sool,27.725,0.125
1926-12,Togdheer,27.109997,0.060000002
1926-12,Woqooyi Galbeed,27.88,0.43
1927-01,Awdal,29.0,1.5250001
1927-01,Bakool,33.6375,0.025
1927-01,Banadir,32.720000999999996,0.465000005
1927-01,Bari,28.533335,4.045833
1927-01,Bay,33.93572,0.014285714
1927-01,Galgaduud,32.570587,1.2058823
1927-01,Gedo,35.714287,0.071428575
1927-01,Hiraan,33.236362,0.081818186
1927-01,Lower Juba,35.005882,0.5352941
1927-01,Lower Shabelle,33.18,0.07000001
1927-01,Middle Juba,34.960003,0.1
1927-01,Middle Shabelle,32.260002,0.86
1927-01,Mudug,31.605885,2.7294118
1927-01,Nugaal,29.95,2.3600001
1927-01,Sanaag,26.766666,1.2333333
1927-01,Sool,28.591667,0.3416667
1927-01,Togdheer,27.939999,0.43
1927-01,Woqooyi Galbeed,28.26,0.62
1927-02,Awdal,29.625,1.575
1927-02,Bakool,34.425003,0.1
1927-02,Banadir,33.225001,0.1650000005
1927-02,Bari,29.637503,3.5125
1927-02,Bay,34.385715,0.0
1927-02,Galgaduud,33.441177,0.38235295
1927-02,Gedo,36.114285,0.15714286
1927-02,Hiraan,34.054546,0.009090909
1927-02,Lower Juba,34.95294,0.16470587
1927-02,Lower Shabelle,33.510002,0.030000001
1927-02,Middle Juba,35.06,0.04
1927-02,Middle Shabelle,32.94,0.3
1927-02,Mudug,32.55294,0.74705887
1927-02,Nugaal,30.970001,1.4300001
1927-02,Sanaag,27.833334,3.05
1927-02,Sool,29.625,1.125
1927-02,Togdheer,28.84,0.83000004
1927-02,Woqooyi Galbeed,29.05,0.87
1927-03,Awdal,30.850002,0.05
1927-03,Bakool,35.2,29.912502
1927-03,Banadir,34.130002000000005,17.0799993
1927-03,Bari,31.395834,6.9291663
1927-03,Bay,35.128574,11.142858
1927-03,Galgaduud,34.576473,19.65294
1927-03,Gedo,36.664284,9.614286
1927-03,Hiraan,35.027275,23.681818
1927-03,Lower Juba,35.452946,4.6058826
1927-03,Lower Shabelle,34.340004,7.8799996
1927-03,Middle Juba,35.68,1.44
1927-03,Middle Shabelle,33.92,26.279999
1927-03,Mudug,33.82353,9.288235
1927-03,Nugaal,32.420002,5.06
1927-03,Sanaag,29.277779,3.688889
1927-03,Sool,30.933334,1.525
1927-03,Togdheer,29.99,0.14000002
1927-03,Woqooyi Galbeed,30.23,0.060000002
1927-04,Awdal,31.475,44.725002
1927-04,Bakool,31.900002,56.25
1927-04,Banadir,31.739999,43.95
1927-04,Bari,32.6875,19.920834
1927-04,Bay,32.0,77.58572
1927-04,Galgaduud,32.588234,25.67647
1927-04,Gedo,32.985714,77.442856
1927-04,Hiraan,32.4,30.536366
1927-04,Lower Juba,32.794117,89.33529
1927-04,Lower Shabelle,31.8,57.7
1927-04,Middle Juba,32.7,87.48
1927-04,Middle Shabelle,31.679998,30.2
1927-04,Mudug,32.79412,23.717648
1927-04,Nugaal,32.36,25.2
1927-04,Sanaag,29.988888,31.133335
1927-04,Sool,30.841667,33.341667
1927-04,Togdheer,29.23,55.159996
1927-04,Woqooyi Galbeed,30.05,51.309998
1927-05,Awdal,33.775,17.175001
1927-05,Bakool,30.875,102.25
1927-05,Banadir,30.75,101.605005
1927-05,Bari,34.0125,21.470835
1927-05,Bay,30.828571,104.83571
1927-05,Galgaduud,32.058823,85.31177
1927-05,Gedo,31.957142,62.457146
1927-05,Hiraan,31.481817,97.67273
1927-05,Lower Juba,31.39412,180.38824
1927-05,Lower Shabelle,30.7,107.57001
1927-05,Middle Juba,31.460001,127.31999
1927-05,Middle Shabelle,30.8,95.64
1927-05,Mudug,32.735294,56.705883
1927-05,Nugaal,32.940002,39.52
1927-05,Sanaag,31.533335,38.505554
1927-05,Sool,31.875002,48.266666
1927-05,Togdheer,30.34,70.37
1927-05,Woqooyi Galbeed,31.76,41.04
1927-06,Awdal,36.325,4.4500003
1927-06,Bakool,30.2625,17.55
1927-06,Banadir,29.814999999999998,107.889998
1927-06,Bari,33.420834,3.8291667
1927-06,Bay,30.02143,79.92143
1927-06,Galgaduud,31.247059,9.023529
1927-06,Gedo,31.35,12.828572
1927-06,Hiraan,30.7,28.218184
1927-06,Lower Juba,30.18824,142.22353
1927-06,Lower Shabelle,29.77,152.12
1927-06,Middle Juba,30.38,133.08
1927-06,Middle Shabelle,29.86,63.659996
1927-06,Mudug,31.794117,4.8411765
1927-06,Nugaal,32.04,5.33
1927-06,Sanaag,31.872223,10.877778
1927-06,Sool,31.741667,8.391667
1927-06,Togdheer,30.789999,15.539999
1927-06,Woqooyi Galbeed,33.090004,12.710001
1927-07,Awdal,37.675003,17.650002
1927-07,Bakool,30.724998,5.1375
1927-07,Banadir,30.36,34.460001
1927-07,Bari,32.529167,3.375
1927-07,Bay,30.15,24.821428
1927-07,Galgaduud,31.947062,3.9941177
1927-07,Gedo,31.264286,7.121428
1927-07,Hiraan,31.427275,7.0636363
1927-07,Lower Juba,30.04118,62.611767
1927-07,Lower Shabelle,30.1,45.68
1927-07,Middle Juba,30.3,49.120003
1927-07,Middle Shabelle,30.62,23.240002
1927-07,Mudug,32.18824,0.582353
1927-07,Nugaal,32.02,0.39000002
1927-07,Sanaag,31.727776,10.061111
1927-07,Sool,31.891668,2.875
1927-07,Togdheer,31.189999,12.52
1927-07,Woqooyi Galbeed,33.579998,19.51
1927-08,Awdal,37.475,19.900002
1927-08,Bakool,32.9,0.775
1927-08,Banadir,32.28,5.7199998999999995
1927-08,Bari,32.7625,5.879167
1927-08,Bay,32.24286,4.535714
1927-08,Galgaduud,33.764706,0.8882353
1927-08,Gedo,33.32143,1.1285715
1927-08,Hiraan,33.445454,0.70000005
1927-08,Lower Juba,31.847061,11.794118
1927-08,Lower Shabelle,32.04,8.18
1927-08,Middle Juba,32.28,9.18
1927-08,Middle Shabelle,32.52,3.2599998
1927-08,Mudug,33.67059,0.5058824
1927-08,Nugaal,33.010002,1.72
1927-08,Sanaag,32.08889,12.272222
1927-08,Sool,32.725002,3.9916668
1927-08,Togdheer,32.1,12.93
1927-08,Woqooyi Galbeed,33.96,20.23
1927-09,Awdal,35.325,121.6
1927-09,Bakool,33.825005,22.5625
1927-09,Banadir,32.8100015,21.02
1927-09,Bari,33.912502,7.2166667
1927-09,Bay,33.142857,11.757143
1927-09,Galgaduud,34.447056,18.770586
1927-09,Gedo,34.492855,2.3285716
1927-09,Hiraan,34.16364,22.800001
1927-09,Lower Juba,32.752945,8.24706
1927-09,Lower Shabelle,32.620003,16.3
1927-09,Middle Juba,33.2,6.84
1927-09,Middle Shabelle,33.0,25.74
1927-09,Mudug,34.52353,5.2176476
1927-09,Nugaal,34.13,5.7300005
1927-09,Sanaag,32.65,18.405556
1927-09,Sool,33.508335,12.075001
1927-09,Togdheer,32.32,50.79
1927-09,Woqooyi Galbeed,33.35,114.53001
1927-10,Awdal,32.775,1.2750001
1927-10,Bakool,33.612503,29.0
1927-10,Banadir,33.285001,14.2700005
1927-10,Bari,32.40833,18.074999
1927-10,Bay,33.378574,34.65
1927-10,Galgaduud,34.376472,13.005882
1927-10,Gedo,34.44286,34.607143
1927-10,Hiraan,34.2,12.3
1927-10,Lower Juba,33.67059,13.417647
1927-10,Lower Shabelle,33.190002,16.720001
1927-10,Middle Juba,33.84,18.5
1927-10,Middle Shabelle,33.38,11.82
1927-10,Mudug,34.17647,32.776466
1927-10,Nugaal,33.22,34.02
1927-10,Sanaag,30.477776,18.849998
1927-10,Sool,31.966667,26.783335
1927-10,Togdheer,30.789999,13.51
1927-10,Woqooyi Galbeed,31.460001,2.7400002
1927-11,Awdal,30.975002,2.8500001
1927-11,Bakool,34.4,34.875
1927-11,Banadir,34.355001,43.855001
1927-11,Bari,30.558334,8.141666
1927-11,Bay,34.07143,65.14286
1927-11,Galgaduud,35.164703,17.270588
1927-11,Gedo,34.64286,62.771427
1927-11,Hiraan,35.18182,24.945457
1927-11,Lower Juba,34.252945,83.65295
1927-11,Lower Shabelle,34.170002,59.690002
1927-11,Middle Juba,34.4,110.4
1927-11,Middle Shabelle,34.54,28.02
1927-11,Mudug,34.382355,23.62353
1927-11,Nugaal,32.370003,14.610001
1927-11,Sanaag,28.599998,5.511111
1927-11,Sool,30.741669,7.0749993
1927-11,Togdheer,29.840002,6.8199997
1927-11,Woqooyi Galbeed,30.039999,2.77
1927-12,Awdal,29.45,0.05
1927-12,Bakool,33.862503,11.6875
1927-12,Banadir,33.255,12.6
1927-12,Bari,28.5,3.7750003
1927-12,Bay,33.814285,19.25
1927-12,Galgaduud,33.388233,3.5058823
1927-12,Gedo,34.935715,23.585714
1927-12,Hiraan,33.918182,7.1363635
1927-12,Lower Juba,34.217648,14.058824
1927-12,Lower Shabelle,33.45,16.5
1927-12,Middle Juba,34.38,15.26
1927-12,Middle Shabelle,33.06,8.7
1927-12,Mudug,32.258823,8.02353
1927-12,Nugaal,30.1,3.5100002
1927-12,Sanaag,26.666666,0.5555556
1927-12,Sool,28.666666,0.125
1927-12,Togdheer,28.16,0.01
1927-12,Woqooyi Galbeed,28.5,0.01
1928-01,Awdal,28.975,0.025
1928-01,Bakool,33.3,1.575
1928-01,Banadir,32.3750005,3.74
1928-01,Bari,28.512499,4.045833
1928-01,Bay,33.50714,2.4928572
1928-01,Galgaduud,32.27647,1.6352943
1928-01,Gedo,35.178574,3.4142857
1928-01,Hiraan,32.945454,2.0545454
1928-01,Lower Juba,34.27059,2.6294117
1928-01,Lower Shabelle,32.79,2.14
1928-01,Middle Juba,34.36,1.9
1928-01,Middle Shabelle,31.960001,5.34
1928-01,Mudug,31.382353,2.7294118
1928-01,Nugaal,29.819998,2.3600001
1928-01,Sanaag,26.716667,1.1722224
1928-01,Sool,28.474998,0.29999998
1928-01,Togdheer,27.8,0.18999998
1928-01,Woqooyi Galbeed,28.170002,0.08
1928-02,Awdal,29.625,0.05
1928-02,Bakool,34.5125,20.6875
1928-02,Banadir,33.29,10.205
1928-02,Bari,29.637503,3.5125
1928-02,Bay,34.592857,5.821429
1928-02,Galgaduud,33.441177,11.000001
1928-02,Gedo,36.42857,3.0642858
1928-02,Hiraan,34.08182,7.590909
1928-02,Lower Juba,35.42353,0.4
1928-02,Lower Shabelle,33.64,2.25
1928-02,Middle Juba,35.440002,0.060000002
1928-02,Middle Shabelle,32.94,18.16
1928-02,Mudug,32.55294,3.1411765
1928-02,Nugaal,30.970001,1.4300001
1928-02,Sanaag,27.833334,3.038889
1928-02,Sool,29.625,1.1083333
1928-02,Togdheer,28.84,0.61
1928-02,Woqooyi Galbeed,29.05,0.13
1928-03,Awdal,31.05,0.05
1928-03,Bakool,36.550003,3.5
1928-03,Banadir,35.470001499999995,4.78
1928-03,Bari,31.545832,6.9291663
1928-03,Bay,36.385715,2.7500002
1928-03,Galgaduud,35.899998,2.3941176
1928-03,Gedo,37.771427,5.4428573
1928-03,Hiraan,36.427273,2.6000001
1928-03,Lower Juba,36.4,3.6294117
1928-03,Lower Shabelle,35.620003,2.94
1928-03,Middle Juba,36.8,1.76
1928-03,Middle Shabelle,35.32,6.62
1928-03,Mudug,34.911766,5.282353
1928-03,Nugaal,33.090004,5.06
1928-03,Sanaag,29.538889,3.688889
1928-03,Sool,31.525002,1.525
1928-03,Togdheer,30.630001,0.120000005
1928-03,Woqooyi Galbeed,30.63,0.060000002
1928-04,Awdal,32.100002,27.95
1928-04,Bakool,35.75,78.35
1928-04,Banadir,35.7450015,40.29
1928-04,Bari,33.141666,19.920834
1928-04,Bay,35.52143,68.07143
1928-04,Galgaduud,36.635296,35.541176
1928-04,Gedo,36.05,70.82143
1928-04,Hiraan,36.600002,44.863636
1928-04,Lower Juba,35.464706,31.717648
1928-04,Lower Shabelle,35.530003,44.78
1928-04,Middle Juba,35.78,41.0
1928-04,Middle Shabelle,35.96,35.8
1928-04,Mudug,36.117645,25.588236
1928-04,Nugaal,34.420002,25.2
1928-04,Sanaag,30.794447,29.522224
1928-04,Sool,32.633335,30.491667
1928-04,Togdheer,31.2,36.460003
1928-04,Woqooyi Galbeed,31.240002,30.890003
1928-05,Awdal,34.225,14.375
1928-05,Bakool,33.975002,110.65
1928-05,Banadir,33.929999,121.27500500000001
1928-05,Bari,34.354168,21.470835
1928-05,Bay,33.835716,130.05714
1928-05,Galgaduud,35.164707,43.047062
1928-05,Gedo,34.7,70.93572
1928-05,Hiraan,34.727276,101.86364
