,time,Previous (Departure) Region,index,admin1_origin,year,month,TA,PA,DL,TA_lag1,TA_lag2,TA_lag3,TA_lag4,TA_lag5,TA_lag6,PA_lag1,PA_lag2,PA_lag3,PA_lag4,PA_lag5,PA_lag6,DL_lag1,DL_lag2,DL_lag3,DL_lag4,DL_lag5,DL_lag6,conflicts,conflicts_lag1,conflicts_lag2,conflicts_lag3,conflicts_lag4,conflicts_lag5,conflicts_lag6,sum_disp,population_density_origin,inv_distance,x_t,x_p,x_p_dist,Current (Arrival) Region,Displacements,Disp_log,inv_distance_2,admin1_destination,population_density_destination,gdp_mean_destination,accessibility_to_cities_mean_destination,gdp_mean_origin,accessibility_to_cities_mean_origin
2998,2016-09,Hiraan,1388,Hiraan,2016,9,0.4673977521020095,0.3266836594297027,0.28160919540229884,0.3626614181272412,0.32490175001513094,0.436161182211537,0.46741870916221584,0.5803011974209362,0.6672699579356843,0.35596191292194485,0.37632275361031886,0.3454866889152684,0.43336054665082513,0.47218028406416634,0.4206352918140002,0.2774566473988439,0.27325581395348836,0.26900584795321636,0.2647058823529412,0.2603550295857988,0.25595238095238093,0.17708333333333331,0.10416666666666666,0.16666666666666666,0.19791666666666666,0.19791666666666666,0.125,0.10416666666666666,88,0.003791023347595467,0.5758629080195323,0.32075094699980616,0.35867947206652695,0.3614270642709856,Banadir,0.0005618428445300586,0.2935787005290027,0.36961839189900614,Banadir,0.8494825111810799,0.9999999999999999,0.0,0.0007690392713638598,0.6339913238499721
3000,2016-09,Lower Shabelle,1388,Lower Shabelle,2016,9,0.5612094255403557,0.336645232711841,0.5632183908045977,0.4552985012989481,0.413667986022491,0.5236269845625949,0.538905531130252,0.6321834081407052,0.6457041879389872,0.3634860495911589,0.39641098552015674,0.3097274712114724,0.44039426095787243,0.46643053360012604,0.4091722781077932,0.5606936416184971,0.5581395348837209,0.5555555555555556,0.5529411764705883,0.5502958579881657,0.5476190476190476,0.4270833333333333,0.34375,0.35416666666666663,0.40625,0.41666666666666663,0.5104166666666666,0.3958333333333333,9,0.07234325948810322,0.852509851996805,0.5912836756859524,0.43887842588036297,0.5722333650581396,Banadir,0.01672151323006127,0.6115917664426123,0.7463355370761058,Banadir,0.8494825111810799,0.9999999999999999,0.0,0.01008368285818618,0.29679991262701255
3017,2016-10,Lower Shabelle,1389,Lower Shabelle,2016,10,0.6107608952662162,0.33693479970821205,0.5689655172413793,0.5099786983684305,0.4189122989484859,0.4232429202427844,0.5311323636069158,0.5348937197939581,0.683131365744705,0.36088224408879616,0.3634860495911589,0.39641098552015674,0.3999883526881057,0.4402283334321949,0.4382707730762973,0.5664739884393063,0.563953488372093,0.5614035087719298,0.5588235294117647,0.5562130177514792,0.5535714285714285,0.59375,0.4270833333333333,0.34375,0.35416666666666663,0.40625,0.41666666666666663,0.5104166666666666,17,0.07234325948810322,0.852509851996805,0.6007928259281146,0.38558867096540794,0.5811370132803093,Banadir,0.1548813441421195,0.8228721840209556,0.7463355370761058,Banadir,0.8494825111810799,0.9999999999999999,0.0,0.01008368285818618,0.29679991262701255
3020,2016-10,Mudug,1389,Mudug,2016,10,0.4468725338765619,0.3760301882768766,0.12068965517241378,0.3967093048750948,0.2714716750505346,0.2807495972632085,0.4542879630745108,0.44639755622206373,0.6092012026838901,0.4054373554166501,0.4016352958440458,0.35668471172320454,0.43721867857963354,0.4528833087915263,0.45339209503910105,0.11560693641618497,0.11046511627906977,0.10526315789473684,0.1,0.09467455621301775,0.08928571428571427,0.1875,0.1875,0.03125,0.07291666666666666,0.11458333333333333,0.11458333333333333,0.0625,976,0.007267917669641579,0.154434434968762,0.21948380149561697,0.3202741255837961,0.24619511382263898,Banadir,0.007839045402252724,0.5398107556353251,0.044166693016575644,Banadir,0.8494825111810799,0.9999999999999999,0.0,0.000875724001110037,0.9083661216264067
3027,2016-11,Bakool,1390,Bakool,2016,11,0.5400388418080665,0.27579137243663004,0.5804597701149425,0.5373663521771507,0.45453975462422697,0.39624904232975233,0.4098672911296867,0.4951698185732134,0.5678341876204075,0.2923707955254563,0.32192176531382616,0.32417935831574785,0.4871169942056305,0.2963125060505859,0.338058949483982,0.5780346820809248,0.5755813953488372,0.5730994152046783,0.5705882352941176,0.5680473372781065,0.5654761904761905,0.05208333333333333,0.09375,0.041666666666666664,0.13541666666666666,0.125,0.125,0.13541666666666666,271,0.011279165372572583,0.3896341285028818,0.3292979702445851,0.31289188715532606,0.433216621663167,Banadir,0.0016052652700858819,0.3904394796556164,0.18881536820202224,Banadir,0.8494825111810799,0.9999999999999999,0.0,0.0005430833508411896,0.4013044271783965
3032,2016-11,Hiraan,1390,Hiraan,2016,11,0.4577541070406296,0.33381819670486257,0.29310344827586204,0.4595861465300116,0.38852943897868136,0.33394125248031414,0.34946960662700677,0.4448983505576166,0.5006720431525252,0.3417919032177558,0.35020348030012177,0.35596191292194485,0.4641130783309168,0.4342572952977767,0.40704389699882443,0.2890173410404624,0.28488372093023256,0.2807017543859649,0.27647058823529413,0.27218934911242604,0.26785714285714285,0.11458333333333333,0.21875,0.17708333333333331,0.10416666666666666,0.16666666666666666,0.19791666666666666,0.19791666666666666,17400,0.003791023347595467,0.5758629080195323,0.37844197837684523,0.33754025410234034,0.4378159307506134,Banadir,0.00045482515985766645,0.2745195504535895,0.36961839189900614,Banadir,0.8494825111810799,0.9999999999999999,0.0,0.0007690392713638598,0.6339913238499721
3034,2016-11,Lower Shabelle,1390,Lower Shabelle,2016,11,0.5781480242907013,0.3265341749105497,0.5747126436781609,0.5550067981882186,0.4732617493182441,0.42863636460626153,0.4359916783326556,0.5271784185937298,0.5776216585809697,0.361192658665657,0.36088224408879616,0.3634860495911589,0.48345607551430037,0.3998376489129997,0.4136504755257427,0.5722543352601156,0.5697674418604651,0.567251461988304,0.5647058823529412,0.5621301775147929,0.5595238095238095,0.4375,0.59375,0.4270833333333333,0.34375,0.35416666666666663,0.40625,0.41666666666666663,132,0.07234325948810322,0.852509851996805,0.6993409286897196,0.3813743527548472,0.6734099943150548,Banadir,0.024052224630120127,0.646072723113954,0.7463355370761058,Banadir,0.8494825111810799,0.9999999999999999,0.0,0.01008368285818618,0.29679991262701255
3037,2016-11,Mudug,1390,Mudug,2016,11,0.42622062071035016,0.3679483079707665,0.12643678160919541,0.40607919751801075,0.3606774937740289,0.2770030023085522,0.30094123494661373,0.450906076092609,0.4816484422797092,0.40310274735614465,0.4054373554166501,0.4016352958440458,0.4452035699871989,0.4370539475194265,0.4255414334164852,0.12138728323699421,0.11627906976744186,0.1111111111111111,0.10588235294117647,0.10059171597633136,0.09523809523809523,0.20833333333333331,0.1875,0.1875,0.03125,0.07291666666666666,0.11458333333333333,0.11458333333333333,50201,0.007267917669641579,0.154434434968762,0.23050325472360794,0.32069335471478444,0.28572535409319294,Banadir,0.0023543890627926263,0.42631832220274757,0.044166693016575644,Banadir,0.8494825111810799,0.9999999999999999,0.0,0.000875724001110037,0.9083661216264067
3051,2016-12,Lower Shabelle,1391,Lower Shabelle,2016,12,0.5304463985752036,0.3377389649326843,0.5804597701149425,0.525371035256873,0.5180174855364283,0.48453133900831585,0.44110340593809527,0.432745995635734,0.5692544905475517,0.35004323353739797,0.361192658665657,0.36088224408879616,0.4517525913153852,0.48327392357115434,0.37569829346622813,0.5780346820809248,0.5755813953488372,0.5730994152046783,0.5705882352941176,0.5680473372781065,0.5654761904761905,0.6041666666666666,0.4375,0.59375,0.4270833333333333,0.34375,0.35416666666666663,0.40625,9,0.07234325948810322,0.852509851996805,0.7804934125141949,0.38187676578181906,0.7493950350313914,Banadir,0.005270620970115311,0.5022650404671423,0.7463355370761058,Banadir,0.8494825111810799,0.9999999999999999,0.0,0.01008368285818618,0.29679991262701255
3053,2016-12,Middle Shabelle,1391,Middle Shabelle,2016,12,0.35306401675990046,0.3338390942433725,0.13218390804597702,0.3556040919052154,0.36044554249221994,0.34614014253825176,0.31423658901580054,0.2920091855267341,0.38544166219772913,0.3617024267884327,0.3454960681619679,0.3496605293604505,0.44966523157512894,0.45781369535550254,0.42764092197075215,0.12716763005780346,0.12209302325581395,0.11695906432748537,0.11176470588235293,0.10650887573964497,0.10119047619047619,0.21875,0.17708333333333331,0.0625,0.03125,0.010416666666666666,0.10416666666666666,0.14583333333333331,0,0.02010171849280667,0.9943630501968973,0.5863579324833356,0.3711583087566436,0.5217532334002772,Banadir,0.0017122829547582738,0.3964718080365719,0.9896299445899859,Banadir,0.8494825111810799,0.9999999999999999,0.0,0.004581847212329029,0.24147300018554926
3054,2016-12,Mudug,1391,Mudug,2016,12,0.4089404628850175,0.3183841367308515,0.13218390804597702,0.3873125209156321,0.3699907103032052,0.3687455483718787,0.2973903365660155,0.29870091751029976,0.48653788759880323,0.3944390063673554,0.40310274735614465,0.4054373554166501,0.4884865739839351,0.445035830456193,0.41066773647284815,0.12716763005780346,0.12209302325581395,0.11695906432748537,0.11176470588235293,0.10650887573964497,0.10119047619047619,0.14583333333333331,0.20833333333333331,0.1875,0.1875,0.03125,0.07291666666666666,0.11458333333333333,13055,0.007267917669641579,0.154434434968762,0.23165370158250082,0.3204359322074002,0.2898523683660082,Banadir,0.0015785108489177837,0.38886957207242684,0.044166693016575644,Banadir,0.8494825111810799,0.9999999999999999,0.0,0.000875724001110037,0.9083661216264067
3068,2017-01,Lower Shabelle,1392,Lower Shabelle,2017,1,0.47832021094555743,0.3655616172674737,0.5862068965517241,0.4820239140480217,0.48856098184898966,0.5305597848019921,0.4940788080004843,0.437819669657436,0.46684345950848216,0.3620547203336269,0.35004323353739797,0.361192658665657,0.44924538198385533,0.4515823843069371,0.4540972788730999,0.5838150289017341,0.5813953488372093,0.5789473684210527,0.5764705882352941,0.57396449704142,0.5714285714285714,0.625,0.6041666666666666,0.4375,0.59375,0.4270833333333333,0.34375,0.35416666666666663,467,0.07455354832485973,0.852509851996805,0.7270819698475627,0.36383116855396613,0.6993846046110435,Banadir,0.006019744762822056,0.5148274879011716,0.7463355370761058,Banadir,0.8745687593175666,0.9999999999999999,0.0,0.01008368285818618,0.29679991262701255
3085,2017-02,Lower Shabelle,1393,Lower Shabelle,2017,2,0.42631714194921433,0.40441646215562777,0.5919540229885057,0.43465613277335746,0.4454760564267438,0.5002656326370318,0.5377030416335041,0.4904007033078088,0.47234580892876304,0.3918804841806253,0.3620547203336269,0.35004323353739797,0.4495442807775794,0.44907611961769167,0.42431904950612226,0.5895953757225433,0.5872093023255814,0.5847953216374269,0.5823529411764706,0.5798816568047337,0.5773809523809523,0.3125,0.625,0.6041666666666666,0.4375,0.59375,0.4270833333333333,0.34375,9554,0.07455354832485973,0.852509851996805,0.6489590517848962,0.3832720321266576,0.6262362198652347,Banadir,0.02145704577681462,0.6352415132520028,0.7463355370761058,Banadir,0.8745687593175666,0.9999999999999999,0.0,0.01008368285818618,0.29679991262701255
3121,2017-04,Middle Shabelle,1395,Middle Shabelle,2017,4,0.34807405460271307,0.35271335628187506,0.15517241379310345,0.3156427244121744,0.23713669752065697,0.27081220385540183,0.3108312879468038,0.3419525115997425,0.4110023063512914,0.3656372460713375,0.3846445315832431,0.38516291990529106,0.44634881084916356,0.4498655775618291,0.4080484090875237,0.15028901734104044,0.14534883720930233,0.14035087719298245,0.13529411764705881,0.1301775147928994,0.125,0.14583333333333331,0.15625,0.15625,0.25,0.21875,0.17708333333333331,0.0625,148,0.020774372815517864,0.9943630501968973,0.29057753228265604,0.45497983344557624,0.2809653382473565,Banadir,0.0006153516868662546,0.3018428015154195,0.9896299445899859,Banadir,0.8745687593175666,0.9999999999999999,0.0,0.004581847212329029,0.24147300018554926
3122,2017-04,Mudug,1395,Mudug,2017,4,0.3893737964834556,0.36906051165156906,0.15517241379310345,0.3268863325104066,0.2590772515862952,0.30032330362294635,0.36002391843446824,0.3724436594403141,0.421017126083143,0.3874492892921981,0.38707807654240567,0.36829804747108463,0.43039579059671373,0.4813758164682585,0.4601494947149456,0.15028901734104044,0.14534883720930233,0.14035087719298245,0.13529411764705881,0.1301775147928994,0.125,0.125,0.07291666666666666,0.19791666666666666,0.0625,0.14583333333333331,0.20833333333333331,0.1875,4287,0.007562831201127614,0.154434434968762,0.21795273803354115,0.3186689928180164,0.24070270823108156,Banadir,0.001016668004387725,0.34795499693318444,0.044166693016575644,Banadir,0.8745687593175666,0.9999999999999999,0.0,0.000875724001110037,0.9083661216264067
3131,2017-05,Bay,1396,Bay,2017,5,0.5379760688921112,0.6660206072878082,0.6149425287356322,0.4583487849735961,0.3953352995933288,0.3633557091927889,0.4307645854341981,0.48055298355828574,0.5652602309908095,0.7335910609825675,0.43305329447848606,0.5665218221998252,0.5347052416004269,0.4546492150669233,0.3775595589512938,0.6127167630057803,0.6104651162790697,0.6081871345029239,0.6058823529411764,0.6035502958579881,0.6011904761904762,0.20833333333333331,0.22916666666666666,0.17708333333333331,0.15625,0.3020833333333333,0.17708333333333331,0.11458333333333333,4904,0.011078575588351387,0.4483269914522412,0.3246997520621129,0.3722612702800159,0.4021350195024823,Banadir,0.0008561414773791369,0.3320886599826226,0.23947738000022875,Banadir,0.8745687593175666,0.9999999999999999,0.0,0.0020614012950123314,0.34916083247120594
3134,2017-05,Hiraan,1396,Hiraan,2017,5,0.397136865989714,0.38488025470020476,0.3275862068965517,0.36870924499775876,0.3139185648292499,0.27144573055386856,0.33756843007107407,0.3671075040551428,0.43132913832403047,0.44372379518861416,0.3770252507095492,0.4117029520077002,0.4906684343997325,0.4459578334696446,0.4192231629064173,0.3236994219653179,0.31976744186046513,0.3157894736842105,0.31176470588235294,0.3076923076923077,0.30357142857142855,0.26041666666666663,0.16666666666666666,0.07291666666666666,0.13541666666666666,0.16666666666666666,0.09375,0.11458333333333333,0,0.003983603919583224,0.5758629080195323,0.31079252651495287,0.3592480269081366,0.34824109004574044,Banadir,0.00037456189635337237,0.2572031510415271,0.36961839189900614,Banadir,0.8745687593175666,0.9999999999999999,0.0,0.0007690392713638598,0.6339913238499721
3136,2017-05,Lower Shabelle,1396,Lower Shabelle,2017,5,0.5219165537249629,0.43160472603418426,0.6091954022988506,0.44716187305929134,0.39639693301032514,0.3592296638489275,0.42110461605126287,0.46351909837919947,0.5454214234828292,0.4740741592814425,0.37899653529804644,0.4335327110783743,0.4790936470515468,0.450204673885179,0.4121609921404153,0.6069364161849711,0.6046511627906976,0.6023391812865497,0.6,0.5976331360946745,0.5952380952380952,0.6145833333333333,0.5104166666666666,0.21875,0.3125,0.625,0.6041666666666666,0.4375,6,0.07455354832485973,0.852509851996805,0.5599672687036452,0.41069274356601665,0.5429110529427548,Banadir,0.08895845038392594,0.7702204162580194,0.7463355370761058,Banadir,0.8745687593175666,0.9999999999999999,0.0,0.01008368285818618,0.29679991262701255
3138,2017-05,Middle Shabelle,1396,Middle Shabelle,2017,5,0.33916136945099656,0.33813204397520014,0.16091954022988506,0.31629966501578144,0.2801012645787158,0.24169164815370864,0.2915229032117424,0.3085173453119147,0.3683788218289944,0.37810720356776645,0.3656372460713375,0.3846445315832431,0.47262529147699006,0.4461806398252901,0.42270589135030107,0.15606936416184972,0.1511627906976744,0.14619883040935672,0.1411764705882353,0.13609467455621302,0.13095238095238093,0.14583333333333331,0.14583333333333331,0.15625,0.15625,0.25,0.21875,0.17708333333333331,0,0.020774372815517864,0.9943630501968973,0.39363645592931146,0.41428297046372164,0.36486319383470156,Banadir,0.0007758782138748428,0.323036361556977,0.9896299445899859,Banadir,0.8745687593175666,0.9999999999999999,0.0,0.004581847212329029,0.24147300018554926
3139,2017-05,Mudug,1396,Mudug,2017,5,0.3575802314291453,0.3403349493610367,0.16091954022988506,0.35382930662330414,0.2912768629317242,0.2642561211984651,0.3194925443505616,0.35734376773294707,0.40144617084011325,0.39563128393795577,0.3874492892921981,0.38707807654240567,0.45638607333887116,0.4302336301988003,0.4523137659865252,0.15606936416184972,0.1511627906976744,0.14619883040935672,0.1411764705882353,0.13609467455621302,0.13095238095238093,0.11458333333333333,0.125,0.07291666666666666,0.19791666666666666,0.0625,0.14583333333333331,0.20833333333333331,3104,0.007562831201127614,0.154434434968762,0.22193030492612542,0.31870992410684434,0.2549714901481969,Banadir,0.0003478074751852744,0.2506503980908526,0.044166693016575644,Banadir,0.8745687593175666,0.9999999999999999,0.0,0.000875724001110037,0.9083661216264067
3148,2017-06,Bay,1397,Bay,2017,6,0.580722948107987,0.6702488567451446,0.6206896551724138,0.4888662286860246,0.421944132227695,0.40438891101716234,0.37923256684351864,0.42755781514276237,0.5186896662525221,0.7139712314688986,0.7335910609825675,0.43305329447848606,0.6472561276804842,0.5345037804880305,0.4272007268219251,0.6184971098265896,0.6162790697674418,0.6140350877192982,0.611764705882353,0.6094674556213018,0.6071428571428571,0.14583333333333331,0.20833333333333331,0.22916666666666666,0.17708333333333331,0.15625,0.3020833333333333,0.17708333333333331,21664,0.011078575588351387,0.4483269914522412,0.34049275919452293,0.5314835131662035,0.4279813067164001,Banadir,0.005591674024132488,0.5078535491323797,0.23947738000022875,Banadir,0.8745687593175666,0.9999999999999999,0.0,0.0020614012950123314,0.34916083247120594
3153,2017-06,Lower Shabelle,1397,Lower Shabelle,2017,6,0.563274912840551,0.42760261407464273,0.6149425287356322,0.4742727271006143,0.41082488711771903,0.40548073388314654,0.37532203797474306,0.41796975813117987,0.5002165858300565,0.4626784132240228,0.4740741592814425,0.37899653529804644,0.5192006565275895,0.47891313874235547,0.4230245154477305,0.6127167630057803,0.6104651162790697,0.6081871345029239,0.6058823529411764,0.6035502958579881,0.6011904761904762,0.41666666666666663,0.6145833333333333,0.5104166666666666,0.21875,0.3125,0.625,0.6041666666666666,0,0.07455354832485973,0.852509851996805,0.5861284809025149,0.5645780325426636,0.5674064310314819,Banadir,0.26781175589266126,0.8748771839034682,0.7463355370761058,Banadir,0.8745687593175666,0.9999999999999999,0.0,0.01008368285818618,0.29679991262701255
3168,2017-07,Hiraan,1398,Hiraan,2017,7,0.44810133871589347,0.38413801313444595,0.3390804597701149,0.40992648027968104,0.3250686031509066,0.34012343810203166,0.3387640953993996,0.28994866502685634,0.360899022555705,0.4255313790524802,0.41258998056440277,0.44372379518861416,0.4647895141403368,0.4979930397271331,0.4608716534440408,0.3352601156069364,0.3313953488372093,0.32748538011695905,0.3235294117647059,0.3195266272189349,0.31547619047619047,0.29166666666666663,0.25,0.26041666666666663,0.16666666666666666,0.07291666666666666,0.13541666666666666,0.16666666666666666,27,0.003983603919583224,0.5758629080195323,0.32090223222874015,0.3880317747295454,0.3616273814932216,Banadir,0.0007491237927067447,0.31981648553228825,0.36961839189900614,Banadir,0.8745687593175666,0.9999999999999999,0.0,0.0007690392713638598,0.6339913238499721
