time,admin1,spei
1904-07-16,Awdal,-0.6380651
1904-07-16,Bakool,0.040822394
1904-07-16,Bari,-0.08979028
1904-07-16,Bay,-0.02401047
1904-07-16,Galgaduud,0.1831881
1904-07-16,Gedo,-0.40058082
1904-07-16,Hiraan,0.34070596
1904-07-16,Lower Juba,-0.5150593
1904-07-16,Lower Shabelle,-0.120934926
1904-07-16,Middle Juba,-0.6655483
1904-07-16,Middle Shabelle,0.3954378
1904-07-16,Mudug,0.06427167
1904-07-16,Nugaal,0.22419429
1904-07-16,Sanaag,0.16775319
1904-07-16,Sool,0.327912
1904-07-16,Togdheer,0.14133103
1904-07-16,Woqooyi Galbeed,-0.4047371
1904-08-16,Awdal,-1.4995608
1904-08-16,Bakool,0.18537171
1904-08-16,Bari,0.05661899
1904-08-16,Bay,-0.19853418
1904-08-16,Galgaduud,0.15751165
1904-08-16,Gedo,-0.23703246
1904-08-16,Hiraan,0.19607402
1904-08-16,Lower Juba,-1.1667664
1904-08-16,Lower Shabelle,-0.4063569
1904-08-16,Middle Juba,-1.180034
1904-08-16,Middle Shabelle,0.27986115
1904-08-16,Mudug,0.09973878
1904-08-16,Nugaal,0.09182952
1904-08-16,Sanaag,0.36302206
1904-08-16,Sool,0.45230183
1904-08-16,Togdheer,0.067661956
1904-08-16,Woqooyi Galbeed,-0.9546083
1904-09-16,Awdal,2.0547318
1904-09-16,Bakool,0.7183576
1904-09-16,Bari,0.17491166
1904-09-16,Bay,1.0503222
1904-09-16,Galgaduud,0.49430263
1904-09-16,Gedo,1.1129025
1904-09-16,Hiraan,0.5966407
1904-09-16,Lower Juba,1.4041972
1904-09-16,Lower Shabelle,0.97423494
1904-09-16,Middle Juba,1.3892094
1904-09-16,Middle Shabelle,0.40476808
1904-09-16,Mudug,0.34271818
1904-09-16,Nugaal,0.5367104
1904-09-16,Sanaag,0.39672306
1904-09-16,Sool,0.6630269
1904-09-16,Togdheer,1.3140198
1904-09-16,Woqooyi Galbeed,2.0069427
1904-10-16,Awdal,-0.61730826
1904-10-16,Bakool,0.36265972
1904-10-16,Bari,0.23152064
1904-10-16,Bay,0.32104638
1904-10-16,Galgaduud,0.30170923
1904-10-16,Gedo,0.3507699
1904-10-16,Hiraan,0.4041634
1904-10-16,Lower Juba,0.4355095
1904-10-16,Lower Shabelle,0.37637174
1904-10-16,Middle Juba,0.2518331
1904-10-16,Middle Shabelle,0.45909834
1904-10-16,Mudug,0.16593786
1904-10-16,Nugaal,0.09269111
1904-10-16,Sanaag,0.2571294
1904-10-16,Sool,0.2255773
1904-10-16,Togdheer,0.10550574
1904-10-16,Woqooyi Galbeed,-0.41144267
1904-11-16,Awdal,2.1177826
1904-11-16,Bakool,0.58247006
1904-11-16,Bari,0.39812127
1904-11-16,Bay,0.043889727
1904-11-16,Galgaduud,0.47922873
1904-11-16,Gedo,0.19527943
1904-11-16,Hiraan,0.5393358
1904-11-16,Lower Juba,-0.8717659
1904-11-16,Lower Shabelle,-0.122519925
1904-11-16,Middle Juba,-1.256399
1904-11-16,Middle Shabelle,0.53981173
1904-11-16,Mudug,0.35451546
1904-11-16,Nugaal,0.502546
1904-11-16,Sanaag,0.3381325
1904-11-16,Sool,0.5584088
1904-11-16,Togdheer,1.0051188
1904-11-16,Woqooyi Galbeed,1.8821081
1904-12-16,Awdal,0.711627
1904-12-16,Bakool,0.30736828
1904-12-16,Bari,0.20611423
1904-12-16,Bay,0.06714035
1904-12-16,Galgaduud,0.4140827
1904-12-16,Gedo,0.11277819
1904-12-16,Hiraan,0.4024653
1904-12-16,Lower Juba,-0.53095883
1904-12-16,Lower Shabelle,-0.020579958
1904-12-16,Middle Juba,-0.51970816
1904-12-16,Middle Shabelle,0.4025661
1904-12-16,Mudug,0.46925896
1904-12-16,Nugaal,0.073166035
1904-12-16,Sanaag,0.13031767
1904-12-16,Sool,0.1607839
1904-12-16,Togdheer,0.18052986
1904-12-16,Woqooyi Galbeed,0.35190588
1905-01-16,Awdal,-0.23760809
1905-01-16,Bakool,0.37353635
1905-01-16,Bari,0.12261379
1905-01-16,Bay,0.22561638
1905-01-16,Galgaduud,0.6102475
1905-01-16,Gedo,0.29801098
1905-01-16,Hiraan,0.56961113
1905-01-16,Lower Juba,-0.07385257
1905-01-16,Lower Shabelle,0.25748652
1905-01-16,Middle Juba,-0.22164755
1905-01-16,Middle Shabelle,0.69627386
1905-01-16,Mudug,0.27156782
1905-01-16,Nugaal,0.26652133
1905-01-16,Sanaag,-0.00059177476
1905-01-16,Sool,0.1600355
1905-01-16,Togdheer,0.1291075
1905-01-16,Woqooyi Galbeed,0.09516766
1905-02-15,Awdal,-0.009113703
1905-02-15,Bakool,0.88572675
1905-02-15,Bari,0.15815936
1905-02-15,Bay,1.4352766
1905-02-15,Galgaduud,0.2596433
1905-02-15,Gedo,1.2380363
1905-02-15,Hiraan,0.5732103
1905-02-15,Lower Juba,1.3300415
1905-02-15,Lower Shabelle,1.254493
1905-02-15,Middle Juba,1.5189611
1905-02-15,Middle Shabelle,0.4969565
1905-02-15,Mudug,0.37490946
1905-02-15,Nugaal,0.26905444
1905-02-15,Sanaag,0.20740943
1905-02-15,Sool,0.24075168
1905-02-15,Togdheer,0.37265405
1905-02-15,Woqooyi Galbeed,0.10733404
1905-03-16,Awdal,0.9335754
1905-03-16,Bakool,0.4220966
1905-03-16,Bari,0.14733875
1905-03-16,Bay,1.6512067
1905-03-16,Galgaduud,0.3846651
1905-03-16,Gedo,1.4281082
1905-03-16,Hiraan,0.40998796
1905-03-16,Lower Juba,2.775912
1905-03-16,Lower Shabelle,1.6064056
1905-03-16,Middle Juba,2.7185433
1905-03-16,Middle Shabelle,0.47224498
1905-03-16,Mudug,0.3155944
1905-03-16,Nugaal,0.51320684
1905-03-16,Sanaag,0.19407819
1905-03-16,Sool,0.30480608
1905-03-16,Togdheer,0.37945065
1905-03-16,Woqooyi Galbeed,0.6966997
1905-04-16,Awdal,2.3405762
1905-04-16,Bakool,0.3473063
1905-04-16,Bari,0.27030858
1905-04-16,Bay,-0.15514703
1905-04-16,Galgaduud,0.35621083
1905-04-16,Gedo,0.032264065
1905-04-16,Hiraan,0.31047764
1905-04-16,Lower Juba,-0.89387816
1905-04-16,Lower Shabelle,-0.300615
1905-04-16,Middle Juba,-1.1395596
1905-04-16,Middle Shabelle,0.25558618
1905-04-16,Mudug,0.40183276
1905-04-16,Nugaal,0.36414585
1905-04-16,Sanaag,0.4959285
1905-04-16,Sool,0.38870537
1905-04-16,Togdheer,1.0832255
1905-04-16,Woqooyi Galbeed,2.1313415
1905-05-16,Awdal,-0.41972113
1905-05-16,Bakool,0.47681823
1905-05-16,Bari,0.23053987
1905-05-16,Bay,0.59619063
1905-05-16,Galgaduud,0.36270303
1905-05-16,Gedo,0.6464438
1905-05-16,Hiraan,0.37550926
1905-05-16,Lower Juba,0.74892586
1905-05-16,Lower Shabelle,0.5538578
1905-05-16,Middle Juba,0.846313
1905-05-16,Middle Shabelle,0.3534954
1905-05-16,Mudug,0.2545897
1905-05-16,Nugaal,0.31981537
1905-05-16,Sanaag,0.2785376
1905-05-16,Sool,0.26784578
1905-05-16,Togdheer,0.1312036
1905-05-16,Woqooyi Galbeed,-0.022260454
1905-06-16,Awdal,-0.38194597
1905-06-16,Bakool,0.66745687
1905-06-16,Bari,0.22087683
1905-06-16,Bay,0.21577771
1905-06-16,Galgaduud,0.5140476
1905-06-16,Gedo,0.52301794
1905-06-16,Hiraan,0.5662927
1905-06-16,Lower Juba,-1.0707884
1905-06-16,Lower Shabelle,-0.1815213
1905-06-16,Middle Juba,-1.1348798
1905-06-16,Middle Shabelle,0.49423298
1905-06-16,Mudug,0.4976881
1905-06-16,Nugaal,0.51325434
1905-06-16,Sanaag,0.2548312
1905-06-16,Sool,0.3107394
1905-06-16,Togdheer,0.028988248
1905-06-16,Woqooyi Galbeed,-0.5892064
1905-07-16,Awdal,-1.4967284
1905-07-16,Bakool,-0.122376725
1905-07-16,Bari,-0.08979028
1905-07-16,Bay,0.5028146
1905-07-16,Galgaduud,-0.13233784
1905-07-16,Gedo,0.2791151
1905-07-16,Hiraan,0.0043743793
1905-07-16,Lower Juba,1.2933937
1905-07-16,Lower Shabelle,0.72074735
1905-07-16,Middle Juba,1.1988823
1905-07-16,Middle Shabelle,0.3954378
1905-07-16,Mudug,-0.024675809
1905-07-16,Nugaal,-0.07779653
1905-07-16,Sanaag,-0.3141564
1905-07-16,Sool,-0.23351002
1905-07-16,Togdheer,-0.5188295
1905-07-16,Woqooyi Galbeed,-1.2308139
1905-08-16,Awdal,-1.4995608
1905-08-16,Bakool,0.27196836
1905-08-16,Bari,0.05661899
1905-08-16,Bay,0.33627436
1905-08-16,Galgaduud,0.15751165
1905-08-16,Gedo,0.23359203
1905-08-16,Hiraan,0.19607402
1905-08-16,Lower Juba,0.38663882
1905-08-16,Lower Shabelle,0.23029299
1905-08-16,Middle Juba,0.27809533
1905-08-16,Middle Shabelle,0.27986115
1905-08-16,Mudug,0.024100728
1905-08-16,Nugaal,0.35910207
1905-08-16,Sanaag,0.28654444
1905-08-16,Sool,0.34062895
1905-08-16,Togdheer,0.067661956
1905-08-16,Woqooyi Galbeed,-0.9546083
1905-09-16,Awdal,2.310092
1905-09-16,Bakool,0.6211513
1905-09-16,Bari,0.17491166
1905-09-16,Bay,0.17136829
1905-09-16,Galgaduud,0.49430263
1905-09-16,Gedo,0.34298638
1905-09-16,Hiraan,0.56759155
1905-09-16,Lower Juba,-0.4398566
1905-09-16,Lower Shabelle,-0.06850412
1905-09-16,Middle Juba,-0.7271334
1905-09-16,Middle Shabelle,0.40476808
1905-09-16,Mudug,0.4761278
1905-09-16,Nugaal,0.35324302
1905-09-16,Sanaag,0.6034076
1905-09-16,Sool,0.68896055
1905-09-16,Togdheer,1.459915
1905-09-16,Woqooyi Galbeed,2.2581704
1905-10-16,Awdal,-0.39257988
1905-10-16,Bakool,0.2910023
1905-10-16,Bari,0.23152064
1905-10-16,Bay,-0.030808581
1905-10-16,Galgaduud,0.25145137
1905-10-16,Gedo,-0.019346729
1905-10-16,Hiraan,0.37454167
1905-10-16,Lower Juba,-0.6687692
1905-10-16,Lower Shabelle,-0.058320403
1905-10-16,Middle Juba,-1.0136982
1905-10-16,Middle Shabelle,0.45909834
1905-10-16,Mudug,0.124201044
1905-10-16,Nugaal,0.17171486
1905-10-16,Sanaag,-0.17770767
1905-10-16,Sool,0.09374389
1905-10-16,Togdheer,0.07122822
1905-10-16,Woqooyi Galbeed,-0.16094749
1905-11-16,Awdal,1.1080455
1905-11-16,Bakool,0.5360615
1905-11-16,Bari,0.39812127
1905-11-16,Bay,0.8365428
1905-11-16,Galgaduud,0.42552638
1905-11-16,Gedo,0.6542904
1905-11-16,Hiraan,0.50619173
1905-11-16,Lower Juba,1.2568178
1905-11-16,Lower Shabelle,0.90153104
1905-11-16,Middle Juba,1.3565277
1905-11-16,Middle Shabelle,0.5050551
1905-11-16,Mudug,0.362096
1905-11-16,Nugaal,0.34089017
1905-11-16,Sanaag,0.1892596
1905-11-16,Sool,0.22426341
1905-11-16,Togdheer,0.26802564
1905-11-16,Woqooyi Galbeed,0.69456637
1905-12-16,Awdal,-1.3768256
1905-12-16,Bakool,0.201849
1905-12-16,Bari,0.20611423
1905-12-16,Bay,-0.1247699
1905-12-16,Galgaduud,0.21578136
1905-12-16,Gedo,-0.078232184
1905-12-16,Hiraan,0.23193483
1905-12-16,Lower Juba,-0.86210364
1905-12-16,Lower Shabelle,-0.11949758
1905-12-16,Middle Juba,-1.1863009
1905-12-16,Middle Shabelle,0.4025661
1905-12-16,Mudug,0.37011823
1905-12-16,Nugaal,0.31412652
1905-12-16,Sanaag,-0.23548275
1905-12-16,Sool,-0.2620385
1905-12-16,Togdheer,-0.69259083
1905-12-16,Woqooyi Galbeed,-0.8762356
1906-01-16,Awdal,-0.90211415
1906-01-16,Bakool,0.98591906
1906-01-16,Bari,0.12261379
1906-01-16,Bay,0.9973691
1906-01-16,Galgaduud,0.6653711
1906-01-16,Gedo,0.75304735
1906-01-16,Hiraan,0.77184105
1906-01-16,Lower Juba,1.0137024
1906-01-16,Lower Shabelle,0.8990216
1906-01-16,Middle Juba,1.1995361
1906-01-16,Middle Shabelle,0.69627386
1906-01-16,Mudug,0.42741147
1906-01-16,Nugaal,-0.012260074
1906-01-16,Sanaag,0.37826225
1906-01-16,Sool,0.28460982
1906-01-16,Togdheer,0.21770087
1906-01-16,Woqooyi Galbeed,-0.19908231
1906-02-15,Awdal,-0.6279532
1906-02-15,Bakool,-0.20257801
1906-02-15,Bari,0.15815936
1906-02-15,Bay,-0.10465897
1906-02-15,Galgaduud,-0.15751132
1906-02-15,Gedo,-0.08647057
1906-02-15,Hiraan,-0.3370233
1906-02-15,Lower Juba,-0.11222273
1906-02-15,Lower Shabelle,-0.20871231
1906-02-15,Middle Juba,-0.4402275
1906-02-15,Middle Shabelle,0.37481353
1906-02-15,Mudug,-0.15907171
1906-02-15,Nugaal,0.31073937
1906-02-15,Sanaag,-0.2323904
1906-02-15,Sool,-0.16488878
1906-02-15,Togdheer,-0.50452435
1906-02-15,Woqooyi Galbeed,-0.6711587
1906-03-16,Awdal,1.0056843
1906-03-16,Bakool,0.40562707
1906-03-16,Bari,0.14733875
1906-03-16,Bay,0.7044876
1906-03-16,Galgaduud,0.3846651
1906-03-16,Gedo,0.56738436
1906-03-16,Hiraan,0.40998796
1906-03-16,Lower Juba,1.4170239
1906-03-16,Lower Shabelle,0.7988231
1906-03-16,Middle Juba,1.1490963
1906-03-16,Middle Shabelle,0.44388437
1906-03-16,Mudug,0.41878396
1906-03-16,Nugaal,0.3330656
1906-03-16,Sanaag,0.3283323
1906-03-16,Sool,0.3057902
1906-03-16,Togdheer,0.36969048
1906-03-16,Woqooyi Galbeed,0.7397626
1906-04-16,Awdal,-1.3521736
1906-04-16,Bakool,0.36348218
1906-04-16,Bari,0.27030858
1906-04-16,Bay,1.3950832
1906-04-16,Galgaduud,0.35621083
1906-04-16,Gedo,1.1878922
1906-04-16,Hiraan,0.3177739
1906-04-16,Lower Juba,2.6743197
1906-04-16,Lower Shabelle,1.4137783
1906-04-16,Middle Juba,2.7921307
1906-04-16,Middle Shabelle,0.27192253
1906-04-16,Mudug,0.34987152
1906-04-16,Nugaal,0.4212471
1906-04-16,Sanaag,0.16922027
1906-04-16,Sool,0.3758028
1906-04-16,Togdheer,0.083099276
1906-04-16,Woqooyi Galbeed,-0.76203024
1906-05-16,Awdal,-1.4121387
1906-05-16,Bakool,0.39593557
1906-05-16,Bari,0.23053987
1906-05-16,Bay,1.0144551
1906-05-16,Galgaduud,0.27695322
1906-05-16,Gedo,0.7758474
1906-05-16,Hiraan,0.31279516
1906-05-16,Lower Juba,1.7935784
1906-05-16,Lower Shabelle,1.0483856
1906-05-16,Middle Juba,1.8238945
1906-05-16,Middle Shabelle,0.33404374
1906-05-16,Mudug,0.2627593
1906-05-16,Nugaal,0.2621881
1906-05-16,Sanaag,-0.06279126
1906-05-16,Sool,0.024081595
1906-05-16,Togdheer,-0.3518851
1906-05-16,Woqooyi Galbeed,-1.0914227
1906-06-16,Awdal,-1.8746406
1906-06-16,Bakool,-0.022788998
1906-06-16,Bari,0.22087683
1906-06-16,Bay,0.9478919
1906-06-16,Galgaduud,0.04424561
1906-06-16,Gedo,0.5532159
1906-06-16,Hiraan,0.14188452
1906-06-16,Lower Juba,1.9104953
1906-06-16,Lower Shabelle,1.0589833
1906-06-16,Middle Juba,1.8416693
1906-06-16,Middle Shabelle,0.44952673
1906-06-16,Mudug,0.27483398
1906-06-16,Nugaal,0.35980177
1906-06-16,Sanaag,-0.63455284
1906-06-16,Sool,-0.17995258
1906-06-16,Togdheer,-1.0900571
1906-06-16,Woqooyi Galbeed,-1.7821836
1906-07-16,Awdal,-0.07902901
1906-07-16,Bakool,0.10081583
1906-07-16,Bari,-0.08979028
1906-07-16,Bay,0.5843725
1906-07-16,Galgaduud,-0.13233784
1906-07-16,Gedo,0.4779797
1906-07-16,Hiraan,0.025701225
1906-07-16,Lower Juba,0.6744963
1906-07-16,Lower Shabelle,0.5766948
1906-07-16,Middle Juba,0.87251645
1906-07-16,Middle Shabelle,0.3954378
1906-07-16,Mudug,-0.02599328
1906-07-16,Nugaal,0.057995357
1906-07-16,Sanaag,-0.28792462
1906-07-16,Sool,-0.33634734
1906-07-16,Togdheer,-0.2322537
1906-07-16,Woqooyi Galbeed,-0.23263764
1906-08-16,Awdal,-0.7872272
1906-08-16,Bakool,-0.10803905
1906-08-16,Bari,0.05661899
1906-08-16,Bay,-0.047955606
1906-08-16,Galgaduud,-0.2282937
1906-08-16,Gedo,0.07680541
1906-08-16,Hiraan,-0.049494766
1906-08-16,Lower Juba,-0.07161841
1906-08-16,Lower Shabelle,-0.1832215
1906-08-16,Middle Juba,-0.57293624
1906-08-16,Middle Shabelle,0.27986115
1906-08-16,Mudug,-0.08527171
1906-08-16,Nugaal,0.0567713
1906-08-16,Sanaag,-0.15795365
1906-08-16,Sool,0.0037822798
1906-08-16,Togdheer,-0.4622206
1906-08-16,Woqooyi Galbeed,-0.6800495
1906-09-16,Awdal,-2.307314
1906-09-16,Bakool,0.46121857
1906-09-16,Bari,0.17491166
1906-09-16,Bay,0.31450754
1906-09-16,Galgaduud,0.2630408
1906-09-16,Gedo,0.31233343
1906-09-16,Hiraan,0.42337334
1906-09-16,Lower Juba,-0.6083201
1906-09-16,Lower Shabelle,0.061751924
1906-09-16,Middle Juba,-0.5969314
1906-09-16,Middle Shabelle,0.40476808
1906-09-16,Mudug,0.37223753
1906-09-16,Nugaal,0.50087756
1906-09-16,Sanaag,-0.060648773
1906-09-16,Sool,0.23237108
1906-09-16,Togdheer,-0.241576
1906-09-16,Woqooyi Galbeed,-1.6488441
1906-10-16,Awdal,-1.9753466
1906-10-16,Bakool,0.30793878
1906-10-16,Bari,0.23152064
1906-10-16,Bay,-0.16466491
1906-10-16,Galgaduud,0.27690247
1906-10-16,Gedo,-0.04530304
1906-10-16,Hiraan,0.38941804
1906-10-16,Lower Juba,-0.8918878
1906-10-16,Lower Shabelle,-0.20510364
1906-10-16,Middle Juba,-1.2689478
1906-10-16,Middle Shabelle,0.45909834
1906-10-16,Mudug,0.16593786
1906-10-16,Nugaal,0.09269111
1906-10-16,Sanaag,0.2571294
1906-10-16,Sool,0.2255773
1906-10-16,Togdheer,-0.00034245552
1906-10-16,Woqooyi Galbeed,-0.8639725
1906-11-16,Awdal,1.981551
1906-11-16,Bakool,0.59968257
1906-11-16,Bari,0.39812127
1906-11-16,Bay,0.40571424
1906-11-16,Galgaduud,0.55619764
1906-11-16,Gedo,0.41866836
1906-11-16,Hiraan,0.5928362
1906-11-16,Lower Juba,0.21214174
1906-11-16,Lower Shabelle,0.33975258
1906-11-16,Middle Juba,0.017371248
1906-11-16,Middle Shabelle,0.5201885
1906-11-16,Mudug,0.4092801
1906-11-16,Nugaal,0.502546
1906-11-16,Sanaag,0.8451523
1906-11-16,Sool,0.81861776
1906-11-16,Togdheer,1.128754
1906-11-16,Woqooyi Galbeed,1.8181053
1906-12-16,Awdal,0.88484985
1906-12-16,Bakool,0.6381966
1906-12-16,Bari,0.20611423
1906-12-16,Bay,0.09808229
1906-12-16,Galgaduud,0.80153775
1906-12-16,Gedo,0.25468832
1906-12-16,Hiraan,0.68899137
1906-12-16,Lower Juba,0.25929055
1906-12-16,Lower Shabelle,-0.0038780333
1906-12-16,Middle Juba,-0.45027933
1906-12-16,Middle Shabelle,0.43895978
1906-12-16,Mudug,0.6761067
1906-12-16,Nugaal,0.42911774
1906-12-16,Sanaag,1.2282906
1906-12-16,Sool,1.306966
1906-12-16,Togdheer,1.6077986
1906-12-16,Woqooyi Galbeed,1.4001219
1907-01-16,Awdal,-0.057998896
1907-01-16,Bakool,1.1947899
1907-01-16,Bari,0.12261379
1907-01-16,Bay,0.95697075
1907-01-16,Galgaduud,1.0827302
1907-01-16,Gedo,0.93023187
1907-01-16,Hiraan,1.1217875
1907-01-16,Lower Juba,0.8466793
1907-01-16,Lower Shabelle,0.8182958
1907-01-16,Middle Juba,0.5716279
1907-01-16,Middle Shabelle,0.76448476
1907-01-16,Mudug,0.5754722
1907-01-16,Nugaal,0.3716385
1907-01-16,Sanaag,0.6551764
1907-01-16,Sool,0.79089135
1907-01-16,Togdheer,0.8278488
1907-01-16,Woqooyi Galbeed,0.5440372
1907-02-15,Awdal,-0.8761621
1907-02-15,Bakool,0.517239
1907-02-15,Bari,0.15815936
1907-02-15,Bay,0.82298094
1907-02-15,Galgaduud,0.1724488
1907-02-15,Gedo,0.5515228
1907-02-15,Hiraan,0.09721556
1907-02-15,Lower Juba,1.7271336
1907-02-15,Lower Shabelle,0.9466855
1907-02-15,Middle Juba,1.0394349
1907-02-15,Middle Shabelle,0.4969565
1907-02-15,Mudug,0.17327195
1907-02-15,Nugaal,0.06519427
1907-02-15,Sanaag,0.06703689
1907-02-15,Sool,0.14319447
1907-02-15,Togdheer,-0.112047
1907-02-15,Woqooyi Galbeed,-0.5503893
1907-03-16,Awdal,-1.4508405
1907-03-16,Bakool,0.34553826
1907-03-16,Bari,0.14733875
1907-03-16,Bay,0.17457196
1907-03-16,Galgaduud,0.22642146
1907-03-16,Gedo,0.39679044
1907-03-16,Hiraan,0.3321722
1907-03-16,Lower Juba,-0.35958064
1907-03-16,Lower Shabelle,0.27668196
1907-03-16,Middle Juba,-0.3199075
1907-03-16,Middle Shabelle,0.44388437
1907-03-16,Mudug,0.31611827
1907-03-16,Nugaal,0.467462
1907-03-16,Sanaag,0.029488305
1907-03-16,Sool,0.1819622
1907-03-16,Togdheer,-0.3272038
1907-03-16,Woqooyi Galbeed,-0.86334735
1907-04-16,Awdal,-0.7168189
1907-04-16,Bakool,0.3058455
1907-04-16,Bari,0.27030858
1907-04-16,Bay,0.91367924
1907-04-16,Galgaduud,0.31134963
1907-04-16,Gedo,0.7550993
1907-04-16,Hiraan,0.282454
1907-04-16,Lower Juba,2.106715
1907-04-16,Lower Shabelle,0.93154794
1907-04-16,Middle Juba,1.9151752
1907-04-16,Middle Shabelle,0.25558618
1907-04-16,Mudug,0.39158967
1907-04-16,Nugaal,0.30864084
1907-04-16,Sanaag,0.2174316
1907-04-16,Sool,0.33316717
1907-04-16,Togdheer,0.16584112
1907-04-16,Woqooyi Galbeed,-0.39703107
1907-05-16,Awdal,-2.030209
1907-05-16,Bakool,0.4057871
1907-05-16,Bari,0.23053987
1907-05-16,Bay,1.0953856
1907-05-16,Galgaduud,0.3040036
1907-05-16,Gedo,0.83136714
1907-05-16,Hiraan,0.33190975
1907-05-16,Lower Juba,1.8284663
1907-05-16,Lower Shabelle,1.1148126
1907-05-16,Middle Juba,1.9477398
1907-05-16,Middle Shabelle,0.33404374
1907-05-16,Mudug,0.22732034
1907-05-16,Nugaal,0.31981537
1907-05-16,Sanaag,-0.029082604
1907-05-16,Sool,0.116308756
1907-05-16,Togdheer,-0.3669298
1907-05-16,Woqooyi Galbeed,-1.3140123
1907-06-16,Awdal,-1.8640032
1907-06-16,Bakool,0.15700184
1907-06-16,Bari,0.22087683
1907-06-16,Bay,0.29316425
1907-06-16,Galgaduud,0.18436721
1907-06-16,Gedo,0.061523624
1907-06-16,Hiraan,0.37562612
1907-06-16,Lower Juba,-0.3412939
1907-06-16,Lower Shabelle,0.012665773
1907-06-16,Middle Juba,-0.51517236
1907-06-16,Middle Shabelle,0.44952673
1907-06-16,Mudug,0.44706815
1907-06-16,Nugaal,0.3403357
1907-06-16,Sanaag,-0.0644866
1907-06-16,Sool,0.038041394
1907-06-16,Togdheer,-0.62794876
1907-06-16,Woqooyi Galbeed,-1.5810369
1907-07-16,Awdal,-0.062828615
1907-07-16,Bakool,0.14399123
1907-07-16,Bari,-0.08979028
1907-07-16,Bay,0.40503958
1907-07-16,Galgaduud,0.016570918
1907-07-16,Gedo,0.40428478
1907-07-16,Hiraan,0.09206697
1907-07-16,Lower Juba,1.0199858
1907-07-16,Lower Shabelle,0.41262445
1907-07-16,Middle Juba,0.59707403
1907-07-16,Middle Shabelle,0.3954378
1907-07-16,Mudug,-0.008418708
1907-07-16,Nugaal,0.13575445
1907-07-16,Sanaag,-0.26769286
1907-07-16,Sool,-0.021866674
1907-07-16,Togdheer,-0.12499014
1907-07-16,Woqooyi Galbeed,-0.171187
1907-08-16,Awdal,-0.67050654
1907-08-16,Bakool,0.56945837
1907-08-16,Bari,0.05661899
1907-08-16,Bay,0.5272579
1907-08-16,Galgaduud,0.11479996
1907-08-16,Gedo,0.4604805
1907-08-16,Hiraan,0.35708767
1907-08-16,Lower Juba,0.5564977
1907-08-16,Lower Shabelle,0.31756863
1907-08-16,Middle Juba,0.48352256
1907-08-16,Middle Shabelle,0.27986115
1907-08-16,Mudug,0.09973878
1907-08-16,Nugaal,0.35910207
1907-08-16,Sanaag,0.2962309
1907-08-16,Sool,0.34795675
1907-08-16,Togdheer,0.2225949
1907-08-16,Woqooyi Galbeed,-0.3226703
1907-09-16,Awdal,0.29517788
1907-09-16,Bakool,0.6660186
1907-09-16,Bari,0.17491166
1907-09-16,Bay,0.659495
1907-09-16,Galgaduud,0.49430263
1907-09-16,Gedo,0.7537299
1907-09-16,Hiraan,0.5966407
1907-09-16,Lower Juba,1.1642653
1907-09-16,Lower Shabelle,0.780321
1907-09-16,Middle Juba,1.1164511
1907-09-16,Middle Shabelle,0.40476808
1907-09-16,Mudug,0.4066246
1907-09-16,Nugaal,0.44741005
1907-09-16,Sanaag,0.27005583
1907-09-16,Sool,0.57845515
1907-09-16,Togdheer,0.5081881
1907-09-16,Woqooyi Galbeed,0.2911834
1907-10-16,Awdal,-0.4550618
1907-10-16,Bakool,0.29823023
1907-10-16,Bari,0.23152064
1907-10-16,Bay,0.12045314
1907-10-16,Galgaduud,0.2837617
1907-10-16,Gedo,0.089729555
1907-10-16,Hiraan,0.3979813
1907-10-16,Lower Juba,0.3846544
1907-10-16,Lower Shabelle,0.14135085
1907-10-16,Middle Juba,-0.376674
1907-10-16,Middle Shabelle,0.45909834
1907-10-16,Mudug,0.14432395
1907-10-16,Nugaal,0.17171486
1907-10-16,Sanaag,0.2699924
1907-10-16,Sool,0.16184898
1907-10-16,Togdheer,0.16838934
1907-10-16,Woqooyi Galbeed,-0.13748613
1907-11-16,Awdal,0.26401812
1907-11-16,Bakool,0.5920687
1907-11-16,Bari,0.39812127
1907-11-16,Bay,0.35954592
1907-11-16,Galgaduud,0.54635316
1907-11-16,Gedo,0.38756913
1907-11-16,Hiraan,0.5928362
1907-11-16,Lower Juba,-0.46583286
1907-11-16,Lower Shabelle,0.30132574
1907-11-16,Middle Juba,-0.07613307
1907-11-16,Middle Shabelle,0.53981173
1907-11-16,Mudug,0.40481886
1907-11-16,Nugaal,0.46361876
1907-11-16,Sanaag,0.7357255
1907-11-16,Sool,0.72332144
1907-11-16,Togdheer,0.6579161
1907-11-16,Woqooyi Galbeed,0.49975795
1907-12-16,Awdal,1.689094
1907-12-16,Bakool,0.7628398
1907-12-16,Bari,0.20611423
1907-12-16,Bay,1.1091813
1907-12-16,Galgaduud,0.8840659
1907-12-16,Gedo,0.9963813
1907-12-16,Hiraan,0.7820835
1907-12-16,Lower Juba,1.8832896
1907-12-16,Lower Shabelle,1.1264778
1907-12-16,Middle Juba,1.9847763
1907-12-16,Middle Shabelle,0.43895978
1907-12-16,Mudug,0.7333565
1907-12-16,Nugaal,0.6416596
1907-12-16,Sanaag,1.1796902
1907-12-16,Sool,1.597802
1907-12-16,Togdheer,2.213098
1907-12-16,Woqooyi Galbeed,2.1745598
1908-01-16,Awdal,0.76656026
1908-01-16,Bakool,0.76462364
1908-01-16,Bari,0.12261379
1908-01-16,Bay,0.34872144
