time,admin1,tmx,pre,conflicts
2003-02,Gedo,40.65857,0.019999998,0.0
2003-02,Hiraan,39.063633,0.014545455,0.0
2003-02,Lower Juba,38.85,0.012352941,1.0
2003-02,Lower Shabelle,38.19,0.046,0.0
2003-02,Middle Juba,39.947998,0.02,0.0
2003-02,Middle Shabelle,35.124,0.029999997,1.0
2003-02,Mudug,35.26353,0.0035294115,0.0
2003-02,Nugaal,34.825,0.0009999999,0.0
2003-02,Sanaag,34.06,0.0016666666,0.0
2003-02,Sool,35.603333,0.0016666666,0.0
2003-02,Togdheer,35.377003,0.038999997,0.0
2003-02,Woqooyi Galbeed,34.948,0.31599998,0.0
2003-03,Awdal,34.9625,0.1625,0.0
2003-03,Bakool,39.1425,0.26749998,0.0
2003-03,Banadir,37.335499,0.11600000499999999,14.0
2003-03,Bari,35.16042,0.0049999994,0.0
2003-03,Bay,40.37286,0.34642857,0.0
2003-03,Galgaduud,37.935883,0.0076470585,1.0
2003-03,Gedo,40.91857,0.36214286,0.0
2003-03,Hiraan,39.626366,0.06727273,1.0
2003-03,Lower Juba,39.437057,0.42058825,2.0
2003-03,Lower Shabelle,38.785,0.21000001,1.0
2003-03,Middle Juba,40.432,0.35799998,0.0
2003-03,Middle Shabelle,35.885998,0.022,0.0
2003-03,Mudug,36.737057,0.0011764705,0.0
2003-03,Nugaal,36.3,0.0009999999,0.0
2003-03,Sanaag,35.064445,0.00055555557,0.0
2003-03,Sool,36.9925,0.0,0.0
2003-03,Togdheer,36.777996,0.014999999,0.0
2003-03,Woqooyi Galbeed,35.49,0.108,0.0
2003-04,Awdal,37.565,4.3325005,0.0
2003-04,Bakool,39.684998,7.79125,0.0
2003-04,Banadir,37.865997,5.296499900000001,2.0
2003-04,Bari,36.497913,1.3416668,0.0
2003-04,Bay,40.702145,7.9835715,0.0
2003-04,Galgaduud,38.589996,3.0305882,0.0
2003-04,Gedo,41.24357,6.9578576,0.0
2003-04,Hiraan,40.287273,4.548182,0.0
2003-04,Lower Juba,39.14588,8.467648,1.0
2003-04,Lower Shabelle,38.983997,6.583,3.0
2003-04,Middle Juba,40.435997,9.916,0.0
2003-04,Middle Shabelle,36.747997,4.0099998,0.0
2003-04,Mudug,37.781765,1.6858824,0.0
2003-04,Nugaal,37.329998,1.4020001,0.0
2003-04,Sanaag,35.806667,2.1133335,0.0
2003-04,Sool,37.62083,1.8066667,0.0
2003-04,Togdheer,36.808,2.856,0.0
2003-04,Woqooyi Galbeed,37.282,4.81,0.0
2003-05,Awdal,37.295002,2.0725,0.0
2003-05,Bakool,32.805,1.7662499,0.0
2003-05,Banadir,33.9765,1.8489999999999998,50.0
2003-05,Bari,36.946667,0.7029167,0.0
2003-05,Bay,32.388573,2.9785714,4.0
2003-05,Galgaduud,36.10294,1.0229411,0.0
2003-05,Gedo,33.47143,2.632857,2.0
2003-05,Hiraan,35.982727,1.2472726,3.0
2003-05,Lower Juba,33.41,4.0576468,2.0
2003-05,Lower Shabelle,33.161,2.522,0.0
2003-05,Middle Juba,31.964,4.296,0.0
2003-05,Middle Shabelle,34.792,1.176,0.0
2003-05,Mudug,35.862354,1.0105883,0.0
2003-05,Nugaal,35.657,0.8870001,2.0
2003-05,Sanaag,34.726112,1.0127778,0.0
2003-05,Sool,35.124165,1.1333333,0.0
2003-05,Togdheer,34.498,1.516,0.0
2003-05,Woqooyi Galbeed,35.767,1.142,0.0
2003-06,Awdal,39.964996,0.7525,0.0
2003-06,Bakool,32.995,0.087500006,0.0
2003-06,Banadir,32.4695015,0.017,46.0
2003-06,Bari,37.09708,0.24458332,0.0
2003-06,Bay,32.305717,0.122857146,0.0
2003-06,Galgaduud,35.338825,0.047647063,0.0
2003-06,Gedo,32.704285,0.13928571,0.0
2003-06,Hiraan,34.965454,0.025454545,1.0
2003-06,Lower Juba,31.882353,2.0841177,0.0
2003-06,Lower Shabelle,32.181,0.034,1.0
2003-06,Middle Juba,31.385998,0.254,0.0
2003-06,Middle Shabelle,32.758003,0.0,0.0
2003-06,Mudug,36.10588,0.11941177,0.0
2003-06,Nugaal,35.943,0.25700003,0.0
2003-06,Sanaag,35.643887,0.50611115,0.0
2003-06,Sool,35.56333,0.35,0.0
2003-06,Togdheer,35.007,0.379,0.0
2003-06,Woqooyi Galbeed,37.398,0.725,0.0
2003-07,Awdal,39.7825,1.24,0.0
2003-07,Bakool,33.85875,0.0475,0.0
2003-07,Banadir,32.4955,0.023499998,62.0
2003-07,Bari,37.2025,0.36625,0.0
2003-07,Bay,33.87714,0.07928572,0.0
2003-07,Galgaduud,35.125294,0.05235294,0.0
2003-07,Gedo,33.637142,0.05,0.0
2003-07,Hiraan,35.18182,0.025454545,0.0
2003-07,Lower Juba,32.13412,1.0247059,0.0
2003-07,Lower Shabelle,32.863,0.034999996,1.0
2003-07,Middle Juba,33.182,0.13599999,0.0
2003-07,Middle Shabelle,32.128,0.012,0.0
2003-07,Mudug,35.42471,0.074117646,1.0
2003-07,Nugaal,35.286,0.060000002,0.0
2003-07,Sanaag,35.898888,0.37777779,0.0
2003-07,Sool,35.524166,0.20583333,0.0
2003-07,Togdheer,34.787,0.328,0.0
2003-07,Woqooyi Galbeed,37.191998,0.871,0.0
2003-08,Awdal,37.7325,6.16,0.0
2003-08,Bakool,34.7675,0.62625,0.0
2003-08,Banadir,32.5019995,0.6815,26.0
2003-08,Bari,35.35542,3.6325004,0.0
2003-08,Bay,35.09714,0.8535715,2.0
2003-08,Galgaduud,34.415295,1.7835294,0.0
2003-08,Gedo,35.395714,0.18714285,1.0
2003-08,Hiraan,35.418182,0.94818187,2.0
2003-08,Lower Juba,33.31059,0.38470587,1.0
2003-08,Lower Shabelle,33.318,0.521,2.0
2003-08,Middle Juba,34.786,0.20799999,0.0
2003-08,Middle Shabelle,31.685999,0.842,0.0
2003-08,Mudug,34.274117,1.9794118,0.0
2003-08,Nugaal,33.783,1.43,0.0
2003-08,Sanaag,33.369442,4.793889,0.0
2003-08,Sool,34.051666,3.1633332,0.0
2003-08,Togdheer,33.539997,3.197,0.0
2003-08,Woqooyi Galbeed,35.043,5.417,0.0
2003-09,Awdal,37.54,1.475,0.0
2003-09,Bakool,36.5975,0.58000004,0.0
2003-09,Banadir,33.8565,1.0815,26.0
2003-09,Bari,34.5475,3.965833,1.0
2003-09,Bay,36.702858,0.8207143,3.0
2003-09,Galgaduud,35.524117,1.1270589,0.0
2003-09,Gedo,36.97,0.29285714,0.0
2003-09,Hiraan,36.953636,1.0472728,2.0
2003-09,Lower Juba,35.15706,0.57764703,3.0
2003-09,Lower Shabelle,34.719,0.725,3.0
2003-09,Middle Juba,36.264,0.526,1.0
2003-09,Middle Shabelle,32.994,1.438,0.0
2003-09,Mudug,35.094116,1.5723529,0.0
2003-09,Nugaal,34.653004,1.0960001,0.0
2003-09,Sanaag,32.62056,3.0572224,0.0
2003-09,Sool,33.90167,2.6275,0.0
2003-09,Togdheer,33.057,2.55,0.0
2003-09,Woqooyi Galbeed,34.42,2.287,0.0
2003-10,Awdal,36.142498,0.2175,0.0
2003-10,Bakool,37.489998,0.46249998,0.0
2003-10,Banadir,36.1070005,0.234999971,22.0
2003-10,Bari,34.496666,0.0033333332,0.0
2003-10,Bay,38.15143,0.625,1.0
2003-10,Galgaduud,36.565292,0.040588234,0.0
2003-10,Gedo,38.224285,0.65714294,0.0
2003-10,Hiraan,38.244545,0.14181818,3.0
2003-10,Lower Juba,36.558823,1.9305882,0.0
2003-10,Lower Shabelle,36.722004,0.40999994,2.0
2003-10,Middle Juba,37.434,1.086,0.0
2003-10,Middle Shabelle,35.491997,0.060000002,0.0
2003-10,Mudug,36.05,0.0052941176,0.0
2003-10,Nugaal,36.115,0.003,0.0
2003-10,Sanaag,33.02889,0.007222222,0.0
2003-10,Sool,35.396667,0.009166666,0.0
2003-10,Togdheer,34.385002,0.014,0.0
2003-10,Woqooyi Galbeed,34.46,0.04,0.0
2003-11,Awdal,33.2575,0.01,0.0
2003-11,Bakool,35.4025,2.62625,0.0
2003-11,Banadir,34.364000000000004,3.3584998500000003,15.0
2003-11,Bari,31.534998,0.0075,0.0
2003-11,Bay,35.416428,3.4764287,3.0
2003-11,Galgaduud,36.15294,1.5888234,0.0
2003-11,Gedo,36.24,2.74,0.0
2003-11,Hiraan,36.51727,2.7436364,2.0
2003-11,Lower Juba,34.95647,3.0382354,0.0
2003-11,Lower Shabelle,34.65,3.2969997,0.0
2003-11,Middle Juba,35.57,3.056,0.0
2003-11,Middle Shabelle,34.078,3.42,0.0
2003-11,Mudug,35.424118,0.2747059,0.0
2003-11,Nugaal,34.546,0.081,0.0
2003-11,Sanaag,31.811666,0.0011111111,0.0
2003-11,Sool,34.415,0.011666666,0.0
2003-11,Togdheer,33.9,0.053000003,0.0
2003-11,Woqooyi Galbeed,33.234997,0.022,0.0
2003-12,Awdal,30.9275,1.895,0.0
2003-12,Bakool,34.88,2.93125,0.0
2003-12,Banadir,33.638999999999996,3.5835001,12.0
2003-12,Bari,30.72167,0.22041667,2.0
2003-12,Bay,34.647858,4.1771426,2.0
2003-12,Galgaduud,35.132355,2.5541177,0.0
2003-12,Gedo,35.91286,3.1650002,0.0
2003-12,Hiraan,35.817272,3.317273,0.0
2003-12,Lower Juba,36.113533,2.0700002,0.0
2003-12,Lower Shabelle,34.05,4.6150002,2.0
2003-12,Middle Juba,35.657997,3.4959998,0.0
2003-12,Middle Shabelle,33.228,2.552,1.0
2003-12,Mudug,34.56765,1.8029412,0.0
2003-12,Nugaal,33.408,0.651,0.0
2003-12,Sanaag,31.085558,0.47611108,0.0
2003-12,Sool,33.433334,0.41833338,0.0
2003-12,Togdheer,32.869,0.73899996,0.0
2003-12,Woqooyi Galbeed,31.635998,1.525,0.0
2004-01,Awdal,30.574999,0.39,0.0
2004-01,Bakool,36.8975,0.0725,1.0
2004-01,Banadir,36.002001500000006,0.08499999999999999,28.0
2004-01,Bari,31.559166,0.20291667,1.0
2004-01,Bay,39.268574,0.086428575,4.0
2004-01,Galgaduud,35.307056,0.10764706,1.0
2004-01,Gedo,39.559998,0.135,1.0
2004-01,Hiraan,36.99273,0.07181818,6.0
2004-01,Lower Juba,39.111767,0.25,1.0
2004-01,Lower Shabelle,37.746,0.048,0.0
2004-01,Middle Juba,40.036,0.074,0.0
2004-01,Middle Shabelle,34.258003,0.122,1.0
2004-01,Mudug,34.495293,0.12411764,2.0
2004-01,Nugaal,33.738,0.063,0.0
2004-01,Sanaag,31.551666,0.100555554,0.0
2004-01,Sool,34.213333,0.034999996,0.0
2004-01,Togdheer,33.642998,0.12299999,1.0
2004-01,Woqooyi Galbeed,31.209,0.239,0.0
2004-02,Awdal,31.0075,0.0,0.0
2004-02,Bakool,37.6625,0.0175,0.0
2004-02,Banadir,36.769000000000005,0.005,28.0
2004-02,Bari,31.009583,0.0025,0.0
2004-02,Bay,39.305714,0.035714287,4.0
2004-02,Galgaduud,36.198235,0.009411764,0.0
2004-02,Gedo,39.625713,0.07571428,0.0
2004-02,Hiraan,37.787273,0.0018181818,1.0
2004-02,Lower Juba,39.426476,0.06529412,0.0
2004-02,Lower Shabelle,38.164,0.01,2.0
2004-02,Middle Juba,40.033997,0.030000001,0.0
2004-02,Middle Shabelle,35.374,0.0,1.0
2004-02,Mudug,34.83647,0.0017647059,0.0
2004-02,Nugaal,33.711998,0.0,1.0
2004-02,Sanaag,31.370554,0.0,1.0
2004-02,Sool,34.298336,0.0,0.0
2004-02,Togdheer,33.775,0.0,0.0
2004-02,Woqooyi Galbeed,31.306,0.0,0.0
2004-03,Awdal,34.5,0.0775,0.0
2004-03,Bakool,39.03,0.14875,0.0
2004-03,Banadir,37.312001,0.035,15.0
2004-03,Bari,34.272915,0.0016666666,3.0
2004-03,Bay,40.327854,0.17857145,3.0
2004-03,Galgaduud,37.86647,0.0011764705,2.0
2004-03,Gedo,40.36643,0.305,0.0
2004-03,Hiraan,39.52727,0.021818183,3.0
2004-03,Lower Juba,39.559414,0.098235294,1.0
2004-03,Lower Shabelle,38.732002,0.07,6.0
2004-03,Middle Juba,40.202003,0.048,1.0
2004-03,Middle Shabelle,35.892,0.0,2.0
2004-03,Mudug,36.421177,0.0,1.0
2004-03,Nugaal,35.669,0.0,0.0
2004-03,Sanaag,33.875,0.0033333332,0.0
2004-03,Sool,36.240833,0.0,0.0
2004-03,Togdheer,35.721,0.0019999999,0.0
2004-03,Woqooyi Galbeed,34.813,0.021,2.0
2004-04,Awdal,36.4975,2.4,0.0
2004-04,Bakool,38.07625,3.2199998,2.0
2004-04,Banadir,36.848001,1.6830001499999998,14.0
2004-04,Bari,36.322083,0.15375,1.0
2004-04,Bay,38.829285,3.5707142,8.0
2004-04,Galgaduud,37.85059,0.7994118,0.0
2004-04,Gedo,38.29786,3.357857,1.0
2004-04,Hiraan,39.298183,0.85636365,2.0
2004-04,Lower Juba,37.929413,3.7894115,1.0
2004-04,Lower Shabelle,37.262,2.8120003,1.0
2004-04,Middle Juba,38.726,4.818,0.0
2004-04,Middle Shabelle,36.434002,0.554,0.0
2004-04,Mudug,37.031765,0.62529415,0.0
2004-04,Nugaal,36.374,0.35900003,1.0
2004-04,Sanaag,35.093334,0.55888885,0.0
2004-04,Sool,36.075832,0.715,0.0
2004-04,Togdheer,35.185,1.426,0.0
2004-04,Woqooyi Galbeed,35.665,1.6119999,0.0
2004-05,Awdal,40.457497,0.13749999,0.0
2004-05,Bakool,35.8975,0.41375,1.0
2004-05,Banadir,35.083999000000006,0.20650000000000002,51.0
2004-05,Bari,38.633747,0.2575,5.0
2004-05,Bay,35.69,0.39785713,16.0
2004-05,Galgaduud,38.13647,0.38647056,4.0
2004-05,Gedo,36.454998,0.22071429,1.0
2004-05,Hiraan,38.394547,0.31636363,6.0
2004-05,Lower Juba,36.29235,0.5235294,6.0
2004-05,Lower Shabelle,34.961998,0.221,5.0
2004-05,Middle Juba,35.504,0.286,0.0
2004-05,Middle Shabelle,35.206,0.192,0.0
2004-05,Mudug,38.212353,0.7247059,8.0
2004-05,Nugaal,38.073997,0.609,0.0
2004-05,Sanaag,37.481667,0.38055554,0.0
2004-05,Sool,38.35667,0.535,0.0
2004-05,Togdheer,38.346,0.49,0.0
2004-05,Woqooyi Galbeed,38.845,0.183,0.0
2004-06,Awdal,40.865,0.7525,0.0
2004-06,Bakool,34.4925,0.93875,2.0
2004-06,Banadir,33.197500000000005,1.9369999999999998,20.0
2004-06,Bari,37.12,0.49916664,2.0
2004-06,Bay,34.75143,1.7564286,9.0
2004-06,Galgaduud,35.14588,1.3370588,6.0
2004-06,Gedo,34.6,0.8392857,2.0
2004-06,Hiraan,36.00091,1.6345454,6.0
2004-06,Lower Juba,33.382942,1.7847059,0.0
2004-06,Lower Shabelle,33.609,2.19,4.0
2004-06,Middle Juba,34.045998,1.734,0.0
2004-06,Middle Shabelle,32.786,1.684,0.0
2004-06,Mudug,35.10412,1.4905882,2.0
2004-06,Nugaal,34.847,1.0869999,0.0
2004-06,Sanaag,35.488888,1.0938888,0.0
2004-06,Sool,35.216663,1.1591667,2.0
2004-06,Togdheer,35.336002,1.1470001,0.0
2004-06,Woqooyi Galbeed,38.032,0.921,0.0
2004-07,Awdal,40.2625,1.8050001,0.0
2004-07,Bakool,33.845,0.4,0.0
2004-07,Banadir,32.1015015,0.3035,0.0
2004-07,Bari,36.524998,0.061666667,0.0
2004-07,Bay,34.034283,0.4628572,0.0
2004-07,Galgaduud,33.922943,0.7958824,1.0
2004-07,Gedo,34.39857,0.11,0.0
2004-07,Hiraan,34.743637,0.34909087,0.0
2004-07,Lower Juba,33.07647,0.29941177,0.0
2004-07,Lower Shabelle,32.627003,0.251,0.0
2004-07,Middle Juba,33.902,0.094,1.0
2004-07,Middle Shabelle,31.576,0.356,0.0
2004-07,Mudug,33.864117,0.75529414,0.0
2004-07,Nugaal,33.909996,0.222,0.0
2004-07,Sanaag,35.221664,0.57,0.0
2004-07,Sool,34.176666,0.69,0.0
2004-07,Togdheer,33.641,1.4399999,0.0
2004-07,Woqooyi Galbeed,36.682,1.7959999,0.0
2004-08,Awdal,40.0625,0.56,0.0
2004-08,Bakool,34.85125,0.018749999,0.0
2004-08,Banadir,32.754999,0.0409999995,0.0
2004-08,Bari,36.749584,0.039166663,0.0
2004-08,Bay,35.175,0.020714285,0.0
2004-08,Galgaduud,34.945293,0.06,0.0
2004-08,Gedo,35.07857,0.0071428567,0.0
2004-08,Hiraan,35.76273,0.05090909,0.0
2004-08,Lower Juba,33.98294,0.1882353,0.0
2004-08,Lower Shabelle,33.385998,0.025999999,0.0
2004-08,Middle Juba,34.684002,0.022,0.0
2004-08,Middle Shabelle,32.124,0.056,0.0
2004-08,Mudug,34.7247,0.05882353,0.0
2004-08,Nugaal,34.344,0.028,0.0
2004-08,Sanaag,35.795555,0.043888886,0.0
2004-08,Sool,35.33,0.060000002,0.0
2004-08,Togdheer,34.594997,0.124,0.0
2004-08,Woqooyi Galbeed,37.044,0.35099998,0.0
2004-09,Awdal,39.43,1.0525,0.0
2004-09,Bakool,36.6575,0.44375002,0.0
2004-09,Banadir,34.064499,0.68400006,1.0
2004-09,Bari,37.22167,0.049166664,0.0
2004-09,Bay,37.085,0.34571427,0.0
2004-09,Galgaduud,36.372944,1.1888235,0.0
2004-09,Gedo,37.34857,0.07071429,0.0
2004-09,Hiraan,37.284546,0.98363644,0.0
2004-09,Lower Juba,35.84412,0.089411765,0.0
2004-09,Lower Shabelle,34.864998,0.34600002,0.0
2004-09,Middle Juba,36.704002,0.013999999,0.0
2004-09,Middle Shabelle,33.264,1.0220001,0.0
2004-09,Mudug,35.954704,1.2194117,0.0
2004-09,Nugaal,35.596,0.371,0.0
2004-09,Sanaag,35.71778,0.27388892,0.0
2004-09,Sool,36.2375,0.585,0.0
2004-09,Togdheer,35.842,0.976,0.0
2004-09,Woqooyi Galbeed,36.935997,1.298,0.0
2004-10,Awdal,36.2175,0.37,0.0
2004-10,Bakool,36.9025,5.04375,0.0
2004-10,Banadir,35.373001,3.5119998499999996,0.0
2004-10,Bari,35.635418,0.05916666,0.0
2004-10,Bay,37.93714,5.4578567,0.0
2004-10,Galgaduud,36.229412,1.7288237,0.0
2004-10,Gedo,38.04643,3.7864287,0.0
2004-10,Hiraan,37.90182,3.611818,0.0
2004-10,Lower Juba,36.824703,3.782941,0.0
2004-10,Lower Shabelle,36.360004,4.7939997,0.0
2004-10,Middle Juba,37.624,5.626,0.0
2004-10,Middle Shabelle,34.385998,2.23,0.0
2004-10,Mudug,35.584705,0.46117646,0.0
2004-10,Nugaal,34.715004,0.178,0.0
2004-10,Sanaag,34.278336,0.19944446,0.0
2004-10,Sool,34.86,0.31166667,0.0
2004-10,Togdheer,34.261,0.604,0.0
2004-10,Woqooyi Galbeed,35.102,0.347,0.0
2004-11,Awdal,32.015,1.0124999,0.0
2004-11,Bakool,33.25,3.90625,0.0
2004-11,Banadir,34.1169985,2.5815,0.0
2004-11,Bari,33.185833,4.191667,0.0
2004-11,Bay,33.605717,3.899286,0.0
2004-11,Galgaduud,35.65059,3.2,0.0
2004-11,Gedo,35.300713,3.1485713,0.0
2004-11,Hiraan,35.817272,3.0718184,0.0
2004-11,Lower Juba,35.35353,3.5811763,0.0
2004-11,Lower Shabelle,33.831997,2.915,0.0
2004-11,Middle Juba,34.812,3.332,0.0
2004-11,Middle Shabelle,34.402,2.248,0.0
2004-11,Mudug,36.050587,3.8282354,0.0
2004-11,Nugaal,35.353996,2.506,1.0
2004-11,Sanaag,31.819445,1.6299999,0.0
2004-11,Sool,34.656666,1.4641666,0.0
2004-11,Togdheer,33.566,1.734,0.0
2004-11,Woqooyi Galbeed,31.613,1.324,0.0
2004-12,Awdal,30.305,2.05,0.0
2004-12,Bakool,34.20125,0.69624996,1.0
2004-12,Banadir,35.1985,0.546,3.0
2004-12,Bari,28.672083,1.765,0.0
2004-12,Bay,35.93357,1.0921428,1.0
2004-12,Galgaduud,33.86588,0.48705882,1.0
2004-12,Gedo,36.56643,1.3399999,3.0
2004-12,Hiraan,35.363636,0.42454547,0.0
2004-12,Lower Juba,36.602352,1.9311765,4.0
2004-12,Lower Shabelle,35.883,0.846,0.0
2004-12,Middle Juba,36.628002,1.8880001,0.0
2004-12,Middle Shabelle,34.514,0.246,1.0
2004-12,Mudug,32.74647,1.2135293,4.0
2004-12,Nugaal,31.388,0.991,1.0
2004-12,Sanaag,29.562222,0.70222217,1.0
2004-12,Sool,32.520836,0.36250004,1.0
2004-12,Togdheer,31.536001,0.86800003,0.0
2004-12,Woqooyi Galbeed,29.997,1.6,0.0
2005-01,Awdal,30.795,0.7425,0.0
2005-01,Bakool,36.9875,0.1425,4.0
2005-01,Banadir,36.209500000000006,0.052500001000000004,7.0
2005-01,Bari,30.0075,0.44833335,0.0
2005-01,Bay,38.917854,0.066428564,1.0
2005-01,Galgaduud,35.11647,0.32999998,1.0
2005-01,Gedo,38.99429,0.05357143,0.0
2005-01,Hiraan,37.715454,0.06636364,0.0
2005-01,Lower Juba,38.14294,0.005294118,3.0
2005-01,Lower Shabelle,37.777,0.021000002,3.0
2005-01,Middle Juba,39.112,0.0,2.0
2005-01,Middle Shabelle,34.642,0.084,0.0
2005-01,Mudug,33.258236,0.5564706,4.0
2005-01,Nugaal,33.016,0.263,0.0
2005-01,Sanaag,31.106113,0.2661111,3.0
2005-01,Sool,33.73833,0.13083333,1.0
2005-01,Togdheer,32.815002,0.42399997,1.0
2005-01,Woqooyi Galbeed,30.976002,0.72,1.0
2005-02,Awdal,33.4675,0.0025,0.0
2005-02,Bakool,38.945,0.028749999,2.0
2005-02,Banadir,36.7720025,0.08349999985,6.0
2005-02,Bari,32.014584,0.073750004,0.0
2005-02,Bay,40.261433,0.17999999,2.0
2005-02,Galgaduud,36.35647,0.0011764705,3.0
2005-02,Gedo,40.54143,0.19428572,4.0
2005-02,Hiraan,38.97091,0.006363636,2.0
2005-02,Lower Juba,39.147648,0.27823526,4.0
2005-02,Lower Shabelle,38.380005,0.163,1.0
2005-02,Middle Juba,40.064,0.396,1.0
2005-02,Middle Shabelle,35.164,0.0039999997,1.0
2005-02,Mudug,34.289413,0.0,3.0
2005-02,Nugaal,33.753,0.0039999997,2.0
2005-02,Sanaag,34.015556,0.0,0.0
2005-02,Sool,35.0075,0.0016666666,1.0
2005-02,Togdheer,35.616997,0.0019999999,1.0
2005-02,Woqooyi Galbeed,34.831,0.007999999,1.0
2005-03,Awdal,35.525,0.86,0.0
2005-03,Bakool,39.20625,1.0425,1.0
2005-03,Banadir,37.0859985,1.34150005,5.0
2005-03,Bari,34.26375,0.11625,1.0
2005-03,Bay,40.474285,1.4957143,4.0
2005-03,Galgaduud,37.34,1.0470588,3.0
2005-03,Gedo,41.204998,0.78571427,1.0
2005-03,Hiraan,39.433636,1.3845454,1.0
2005-03,Lower Juba,39.415295,0.5247059,1.0
2005-03,Lower Shabelle,38.514,1.4990001,1.0
2005-03,Middle Juba,40.472004,0.498,0.0
2005-03,Middle Shabelle,35.657997,1.184,0.0
2005-03,Mudug,36.021175,0.35235295,4.0
2005-03,Nugaal,35.415,0.11600001,0.0
2005-03,Sanaag,34.45611,0.22833334,1.0
2005-03,Sool,36.110832,0.23333333,1.0
2005-03,Togdheer,35.467003,0.537,0.0
2005-03,Woqooyi Galbeed,35.200996,0.825,0.0
2005-04,Awdal,36.185,9.125,0.0
2005-04,Bakool,39.41375,3.1725001,2.0
2005-04,Banadir,37.717,0.8505,15.0
2005-04,Bari,35.56375,2.6425002,0.0
2005-04,Bay,40.485004,1.8564285,1.0
2005-04,Galgaduud,38.202938,2.667059,2.0
2005-04,Gedo,40.951427,1.7650001,9.0
2005-04,Hiraan,39.520912,1.5163636,1.0
2005-04,Lower Juba,39.35588,1.5647058,7.0
2005-04,Lower Shabelle,38.844,1.119,6.0
2005-04,Middle Juba,40.517998,1.3040001,5.0
2005-04,Middle Shabelle,36.59,0.582,0.0
2005-04,Mudug,37.360004,2.7494116,8.0
2005-04,Nugaal,36.954998,3.471,0.0
2005-04,Sanaag,34.99389,3.9844446,1.0
2005-04,Sool,36.908337,3.1491668,1.0
2005-04,Togdheer,36.199997,4.5150003,0.0
2005-04,Woqooyi Galbeed,35.86,6.724,0.0
2005-05,Awdal,35.965,2.7525,0.0
2005-05,Bakool,35.659996,2.3000002,1.0
2005-05,Banadir,35.934,3.00800015,2.0
2005-05,Bari,36.67667,0.19333333,2.0
2005-05,Bay,36.865715,2.7942855,3.0
2005-05,Galgaduud,36.611767,2.2117646,2.0
2005-05,Gedo,37.397858,2.2028573,3.0
2005-05,Hiraan,37.598183,3.1109092,5.0
2005-05,Lower Juba,35.838234,3.6035295,1.0
2005-05,Lower Shabelle,36.16,3.122,4.0
2005-05,Middle Juba,37.59,2.676,2.0
2005-05,Middle Shabelle,35.708,2.8940003,0.0
2005-05,Mudug,35.96176,1.4770589,1.0
2005-05,Nugaal,35.314003,0.93,2.0
2005-05,Sanaag,34.828888,0.6694444,0.0
2005-05,Sool,36.100002,1.3033333,0.0
2005-05,Togdheer,35.086002,1.808,0.0
2005-05,Woqooyi Galbeed,34.883003,1.6049999,0.0
2005-06,Awdal,39.182503,0.065,0.0
2005-06,Bakool,34.00375,0.075,1.0
2005-06,Banadir,33.0799985,0.5469999999999999,8.0
2005-06,Bari,38.94833,0.0062499996,2.0
2005-06,Bay,34.144287,0.5514286,1.0
2005-06,Galgaduud,34.921173,0.114117645,0.0
2005-06,Gedo,35.4,0.1742857,2.0
2005-06,Hiraan,35.082726,0.25999996,2.0
2005-06,Lower Juba,34.178825,0.8917647,0.0
2005-06,Lower Shabelle,33.28,0.744,1.0
2005-06,Middle Juba,34.711998,0.768,1.0
2005-06,Middle Shabelle,32.879997,0.35,0.0
2005-06,Mudug,35.958237,0.061764702,6.0
2005-06,Nugaal,37.068,0.025999999,1.0
2005-06,Sanaag,36.33,0.020555556,1.0
2005-06,Sool,37.055832,0.041666668,0.0
2005-06,Togdheer,35.713,0.084,0.0
2005-06,Woqooyi Galbeed,36.988,0.083,1.0
2005-07,Awdal,39.94,0.19749999,0.0
2005-07,Bakool,34.705,0.1575,1.0
2005-07,Banadir,32.302,0.6845,6.0
2005-07,Bari,36.943752,0.025833333,1.0
2005-07,Bay,34.482143,0.6114286,6.0
2005-07,Galgaduud,34.784702,0.11941177,1.0
2005-07,Gedo,34.80357,0.2792857,2.0
2005-07,Hiraan,35.46909,0.19636363,2.0
2005-07,Lower Juba,32.762352,2.2811763,0.0
2005-07,Lower Shabelle,32.734,0.925,0.0
2005-07,Middle Juba,33.838,0.87799996,0.0
2005-07,Middle Shabelle,31.87,0.444,0.0
2005-07,Mudug,34.95118,0.067058824,3.0
2005-07,Nugaal,34.721,0.023,0.0
2005-07,Sanaag,35.452778,0.014444444,0.0
2005-07,Sool,35.077503,0.023333332,0.0
2005-07,Togdheer,34.833,0.049999997,1.0
2005-07,Woqooyi Galbeed,36.997997,0.116,0.0
2005-08,Awdal,40.2825,0.99,0.0
2005-08,Bakool,35.485,0.074999996,0.0
2005-08,Banadir,32.652499,0.17900000500000002,9.0
2005-08,Bari,36.602917,0.039166663,2.0
2005-08,Bay,35.22357,0.19642857,1.0
2005-08,Galgaduud,35.28294,0.034117647,0.0
2005-08,Gedo,35.602142,0.096428566,4.0
2005-08,Hiraan,36.184547,0.118181825,1.0
2005-08,Lower Juba,33.67706,0.21235293,2.0
2005-08,Lower Shabelle,33.531,0.19800001,1.0
2005-08,Middle Juba,34.792,0.178,0.0
2005-08,Middle Shabelle,31.773998,0.16,4.0
2005-08,Mudug,35.122353,0.006470588,2.0
2005-08,Nugaal,34.995003,0.0009999999,0.0
2005-08,Sanaag,35.64778,0.012777777,0.0
2005-08,Sool,35.934166,0.015833333,0.0
