date,adm2_id,ADM2_PCODE,n_pixels,vim,vim_avg,viq
#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+vim+num,#indicator+vim_avg+num,#indicator+viq+pct
2018-06-01,25656,SO1104,199.0,0.1141,0.1051,105.7919
2018-06-11,25656,SO1104,199.0,0.115,0.1025,108.146
2018-06-21,25656,SO1104,199.0,0.1131,0.1002,108.6123
2018-07-01,25656,SO1104,199.0,0.1098,0.0985,107.5836
2018-07-11,25656,SO1104,199.0,0.1065,0.0973,106.1976
2018-07-21,25656,SO1104,199.0,0.1039,0.0982,103.8818
2018-08-01,25656,SO1104,199.0,0.1031,0.1,102.0768
2018-08-11,25656,SO1104,199.0,0.1038,0.1023,100.9861
2018-08-21,25656,SO1104,199.0,0.1054,0.1045,100.5519
2018-09-01,25656,SO1104,199.0,0.1075,0.1063,100.7459
2018-09-11,25656,SO1104,199.0,0.1086,0.1074,100.7827
2018-09-21,25656,SO1104,199.0,0.1086,0.1081,100.3366
2018-10-01,25656,SO1104,199.0,0.1085,0.1086,99.9461
2018-10-11,25656,SO1104,199.0,0.1088,0.109,99.8749
2018-10-21,25656,SO1104,199.0,0.1094,0.1095,99.9327
2018-11-01,25656,SO1104,199.0,0.1094,0.1101,99.57
2018-11-11,25656,SO1104,199.0,0.1088,0.111,98.6164
2018-11-21,25656,SO1104,199.0,0.1079,0.1124,97.2394
2018-12-01,25656,SO1104,199.0,0.1072,0.1141,95.7758
2018-12-11,25656,SO1104,199.0,0.1068,0.1157,94.6097
2018-12-21,25656,SO1104,199.0,0.1061,0.1167,93.6699
2019-01-01,25656,SO1104,199.0,0.1054,0.117,93.0676
2019-01-11,25656,SO1104,199.0,0.1045,0.1167,92.7015
2019-01-21,25656,SO1104,199.0,0.1033,0.1163,92.1541
2019-02-01,25656,SO1104,199.0,0.1016,0.1157,91.5025
2019-02-11,25656,SO1104,199.0,0.0999,0.1146,91.0609
2019-02-21,25656,SO1104,199.0,0.0987,0.1131,91.1742
2019-03-01,25656,SO1104,199.0,0.098,0.1116,91.6098
2019-03-11,25656,SO1104,199.0,0.0971,0.1102,91.8337
2019-03-21,25656,SO1104,199.0,0.0965,0.1094,91.9046
2019-04-01,25656,SO1104,199.0,0.0961,0.109,91.8878
2019-04-11,25656,SO1104,199.0,0.0958,0.1092,91.6061
2019-04-21,25656,SO1104,199.0,0.096,0.1096,91.463
2019-05-01,25656,SO1104,199.0,0.097,0.1098,92.0098
2019-05-11,25656,SO1104,199.0,0.0986,0.1091,93.4428
2019-05-21,25656,SO1104,199.0,0.1015,0.1074,96.2533
2019-06-01,25656,SO1104,199.0,0.1053,0.1051,100.1241
2019-06-11,25656,SO1104,199.0,0.1086,0.1025,103.9726
2019-06-21,25656,SO1104,199.0,0.1099,0.1002,106.4891
2019-07-01,25656,SO1104,199.0,0.109,0.0985,107.0334
2019-07-11,25656,SO1104,199.0,0.1065,0.0973,106.1939
2019-07-21,25656,SO1104,199.0,0.1035,0.0982,103.5813
2019-08-01,25656,SO1104,199.0,0.1016,0.1,101.1015
2019-08-11,25656,SO1104,199.0,0.1012,0.1023,99.308
2019-08-21,25656,SO1104,199.0,0.1019,0.1045,98.3115
2019-09-01,25656,SO1104,199.0,0.1036,0.1063,98.2845
2019-09-11,25656,SO1104,199.0,0.1064,0.1074,99.3904
2019-09-21,25656,SO1104,199.0,0.1113,0.1081,102.0534
2019-10-01,25656,SO1104,199.0,0.1183,0.1086,106.1405
2019-10-11,25656,SO1104,199.0,0.1253,0.109,110.2579
2019-10-21,25656,SO1104,199.0,0.1301,0.1095,112.8704
2019-11-01,25656,SO1104,199.0,0.1324,0.1101,113.933
2019-11-11,25656,SO1104,199.0,0.134,0.111,114.2985
2019-11-21,25656,SO1104,199.0,0.1357,0.1124,114.3572
2019-12-01,25656,SO1104,199.0,0.1385,0.1141,114.8365
2019-12-11,25656,SO1104,199.0,0.143,0.1157,116.5078
2019-12-21,25656,SO1104,199.0,0.1483,0.1167,118.9595
2020-01-01,25656,SO1104,199.0,0.1537,0.117,122.0224
2020-01-11,25656,SO1104,199.0,0.1582,0.1167,124.8881
2020-01-21,25656,SO1104,199.0,0.1602,0.1163,126.4192
2020-02-01,25656,SO1104,199.0,0.1612,0.1157,127.5087
2020-02-11,25656,SO1104,199.0,0.1597,0.1146,127.4175
2020-02-21,25656,SO1104,199.0,0.1545,0.1131,125.3328
2020-03-01,25656,SO1104,199.0,0.1486,0.1116,122.8913
2020-03-11,25656,SO1104,199.0,0.1443,0.1102,121.273
2020-03-21,25656,SO1104,199.0,0.1431,0.1094,121.1874
2020-04-01,25656,SO1104,199.0,0.1456,0.109,123.0309
2020-04-11,25656,SO1104,199.0,0.1501,0.1092,125.7183
2020-04-21,25656,SO1104,199.0,0.1554,0.1096,128.6988
2020-05-01,25656,SO1104,199.0,0.1588,0.1098,130.689
2020-05-11,25656,SO1104,199.0,0.1577,0.1091,130.5537
2020-05-21,25656,SO1104,199.0,0.1518,0.1074,128.1815
2020-06-01,25656,SO1104,199.0,0.1437,0.1051,124.8633
2020-06-11,25656,SO1104,199.0,0.1359,0.1025,121.8527
2020-06-21,25656,SO1104,199.0,0.1292,0.1002,119.3054
2020-07-01,25656,SO1104,199.0,0.1245,0.0985,117.4683
2020-07-11,25656,SO1104,199.0,0.1224,0.0973,116.984
2020-07-21,25656,SO1104,199.0,0.1231,0.0982,116.8194
2020-08-01,25656,SO1104,199.0,0.1257,0.1,117.1185
2020-08-11,25656,SO1104,199.0,0.1284,0.1023,117.1326
2020-08-21,25656,SO1104,199.0,0.1305,0.1045,116.8192
2020-09-01,25656,SO1104,199.0,0.1314,0.1063,116.0499
2020-09-11,25656,SO1104,199.0,0.1309,0.1074,114.9357
2020-09-21,25656,SO1104,199.0,0.1293,0.1081,113.4428
2020-10-01,25656,SO1104,199.0,0.1276,0.1086,112.0333
2020-10-11,25656,SO1104,199.0,0.1263,0.109,110.8979
2020-10-21,25656,SO1104,199.0,0.1256,0.1095,110.0537
2020-11-01,25656,SO1104,199.0,0.1257,0.1101,109.7208
2020-11-11,25656,SO1104,199.0,0.127,0.111,109.9269
2020-11-21,25656,SO1104,199.0,0.1293,0.1124,110.4059
2020-12-01,25656,SO1104,199.0,0.133,0.1141,111.4812
2020-12-11,25656,SO1104,199.0,0.1372,0.1157,113.0
2020-12-21,25656,SO1104,199.0,0.14,0.1167,113.9759
2021-01-01,25656,SO1104,199.0,0.1402,0.117,113.9273
2021-01-11,25656,SO1104,199.0,0.1383,0.1167,112.9179
2021-01-21,25656,SO1104,199.0,0.1348,0.1163,111.1152
2021-02-01,25656,SO1104,199.0,0.1306,0.1157,109.0248
2021-02-11,25656,SO1104,199.0,0.1267,0.1146,107.3956
2021-02-21,25656,SO1104,199.0,0.1234,0.1131,106.2868
2021-03-01,25656,SO1104,199.0,0.1203,0.1116,105.4081
2021-03-11,25656,SO1104,199.0,0.1171,0.1102,104.2877
2021-03-21,25656,SO1104,199.0,0.1146,0.1094,103.31
2021-04-01,25656,SO1104,199.0,0.1144,0.109,103.3834
2021-04-11,25656,SO1104,199.0,0.1173,0.1092,105.0879
2021-04-21,25656,SO1104,199.0,0.1239,0.1096,108.9168
2021-05-01,25656,SO1104,199.0,0.1328,0.1098,114.424
2021-05-11,25656,SO1104,199.0,0.1391,0.1091,118.9212
2021-05-21,25656,SO1104,199.0,0.1401,0.1074,120.8027
2021-06-01,25656,SO1104,199.0,0.1363,0.1051,120.075
2021-06-11,25656,SO1104,199.0,0.1295,0.1025,117.6962
2021-06-21,25656,SO1104,199.0,0.1235,0.1002,115.5257
2021-07-01,25656,SO1104,199.0,0.1205,0.0985,114.8012
2021-07-11,25656,SO1104,199.0,0.1208,0.0973,115.908
2021-07-21,25656,SO1104,199.0,0.1228,0.0982,116.6511
2021-08-01,25656,SO1104,199.0,0.1231,0.1,115.4108
2021-08-11,25656,SO1104,199.0,0.1223,0.1023,113.1599
2021-08-21,25656,SO1104,199.0,0.1214,0.1045,110.9361
2021-09-01,25656,SO1104,199.0,0.1211,0.1063,109.4861
2021-09-11,25656,SO1104,199.0,0.1214,0.1074,108.8975
2021-09-21,25656,SO1104,199.0,0.122,0.1081,108.7771
2021-10-01,25656,SO1104,199.0,0.1224,0.1086,108.7117
2021-10-11,25656,SO1104,199.0,0.1228,0.109,108.6488
2021-10-21,25656,SO1104,199.0,0.1231,0.1095,108.5285
2021-11-01,25656,SO1104,199.0,0.1229,0.1101,108.001
2021-11-11,25656,SO1104,199.0,0.1221,0.111,106.8803
2021-11-21,25656,SO1104,199.0,0.1208,0.1124,105.2033
2021-12-01,25656,SO1104,199.0,0.1194,0.1141,103.2134
2021-12-11,25656,SO1104,199.0,0.1179,0.1157,101.3188
2021-12-21,25656,SO1104,199.0,0.1163,0.1167,99.7931
2022-01-01,25656,SO1104,199.0,0.1146,0.117,98.5981
2022-01-11,25656,SO1104,199.0,0.1129,0.1167,97.6864
2022-01-21,25656,SO1104,199.0,0.1111,0.1163,96.8444
2022-02-01,25656,SO1104,199.0,0.1094,0.1157,96.2339
2022-02-11,25656,SO1104,199.0,0.1081,0.1146,96.0477
2022-02-21,25656,SO1104,199.0,0.1071,0.1131,96.3031
2022-03-01,25656,SO1104,199.0,0.1064,0.1116,96.8014
2022-03-11,25656,SO1104,199.0,0.1055,0.1102,97.0736
2022-03-21,25656,SO1104,199.0,0.1044,0.1094,96.8844
2022-04-01,25656,SO1104,199.0,0.1036,0.109,96.6384
2022-04-11,25656,SO1104,199.0,0.1039,0.1092,96.6736
2022-04-21,25656,SO1104,199.0,0.1043,0.1096,96.6688
2022-05-01,25656,SO1104,199.0,0.1045,0.1098,96.6855
2022-05-11,25656,SO1104,199.0,0.1033,0.1091,96.3813
2022-05-21,25656,SO1104,199.0,0.1011,0.1074,96.0084
2022-06-01,25656,SO1104,199.0,0.0992,0.1051,96.2067
2022-06-11,25656,SO1104,199.0,0.0981,0.1025,97.117
2022-06-21,25656,SO1104,199.0,0.0969,0.1002,97.7965
2022-07-01,25656,SO1104,199.0,0.0965,0.0985,98.6658
2022-07-11,25656,SO1104,199.0,0.0984,0.0973,100.747
2022-07-21,25656,SO1104,199.0,0.1024,0.0982,102.866
2022-08-01,25656,SO1104,199.0,0.1082,0.1,105.4999
2022-08-11,25656,SO1104,199.0,0.1154,0.1023,108.6094
2022-08-21,25656,SO1104,199.0,0.1216,0.1045,111.0649
2022-09-01,25656,SO1104,199.0,0.1255,0.1063,112.2889
2022-09-11,25656,SO1104,199.0,0.1274,0.1074,112.7139
2022-09-21,25656,SO1104,199.0,0.1276,0.1081,112.3662
2022-10-01,25656,SO1104,199.0,0.127,0.1086,111.6089
2022-10-11,25656,SO1104,199.0,0.126,0.109,110.665
2022-10-21,25656,SO1104,199.0,0.1245,0.1095,109.4136
2022-11-01,25656,SO1104,199.0,0.1228,0.1101,107.8855
2022-11-11,25656,SO1104,199.0,0.1208,0.111,106.0464
2022-11-21,25656,SO1104,199.0,0.1188,0.1124,103.9234
2022-12-01,25656,SO1104,199.0,0.1173,0.1141,101.9281
2022-12-11,25656,SO1104,199.0,0.1166,0.1157,100.5748
2022-12-21,25656,SO1104,199.0,0.1181,0.1167,100.8757
2023-01-01,25656,SO1104,199.0,0.1255,0.117,105.117
2023-01-11,25656,SO1104,199.0,0.1375,0.1167,112.4408
2023-01-21,25656,SO1104,199.0,0.1499,0.1163,120.2217
2023-02-01,25656,SO1104,199.0,0.1595,0.1157,126.4361
2023-02-11,25656,SO1104,199.0,0.1627,0.1146,129.2258
2023-02-21,25656,SO1104,199.0,0.1627,0.1131,130.4038
2023-03-01,25656,SO1104,199.0,0.1631,0.1116,131.85
2023-03-11,25656,SO1104,199.0,0.166,0.1102,134.8479
2023-03-21,25656,SO1104,199.0,0.1725,0.1094,139.5981
2023-04-01,25656,SO1104,199.0,0.1782,0.109,143.5261
2023-04-11,25656,SO1104,199.0,0.1794,0.1092,144.1249
2023-04-21,25656,SO1104,199.0,0.1768,0.1096,142.0521
2023-05-01,25656,SO1104,199.0,0.1707,0.1098,138.1113
2023-05-11,25656,SO1104,199.0,0.1619,0.1091,133.2328
2023-05-21,25656,SO1104,199.0,0.1527,0.1074,128.7926
2023-06-01,25656,SO1104,199.0,0.144,0.1051,125.058
2023-06-11,25656,SO1104,199.0,0.1349,0.1025,121.1892
2023-06-21,25656,SO1104,199.0,0.1256,0.1002,116.9081
2002-07-01,25657,SO2502,247.0,0.2051,0.2533,84.1094
2002-07-11,25657,SO2502,247.0,0.2056,0.2319,90.6895
2002-07-21,25657,SO2502,247.0,0.2072,0.2195,95.431
2002-08-01,25657,SO2502,247.0,0.2107,0.2121,99.4497
2002-08-11,25657,SO2502,247.0,0.2158,0.2098,102.3135
2002-08-21,25657,SO2502,247.0,0.2243,0.2128,104.3496
2002-09-01,25657,SO2502,247.0,0.2403,0.2225,106.5359
2002-09-11,25657,SO2502,247.0,0.2679,0.2397,109.705
2002-09-21,25657,SO2502,247.0,0.3099,0.2664,113.7176
2002-10-01,25657,SO2502,247.0,0.364,0.3026,117.3878
2002-10-11,25657,SO2502,247.0,0.4172,0.3436,118.72
2002-10-21,25657,SO2502,247.0,0.4579,0.3807,117.922
2002-11-01,25657,SO2502,247.0,0.4741,0.4021,115.9199
2002-11-11,25657,SO2502,247.0,0.4601,0.4022,112.7857
2002-11-21,25657,SO2502,247.0,0.4263,0.3856,109.3475
2002-12-01,25657,SO2502,247.0,0.3842,0.3584,106.3245
2002-12-11,25657,SO2502,247.0,0.3426,0.3268,104.1706
2002-12-21,25657,SO2502,247.0,0.3033,0.2944,102.5889
2003-01-01,25657,SO2502,247.0,0.2664,0.2626,101.228
2003-01-11,25657,SO2502,247.0,0.2404,0.2391,100.456
2003-01-21,25657,SO2502,247.0,0.2254,0.2243,100.3937
2003-02-01,25657,SO2502,247.0,0.2155,0.2146,100.3328
2003-02-11,25657,SO2502,247.0,0.2111,0.2106,100.1744
2003-02-21,25657,SO2502,247.0,0.2118,0.212,99.9274
2003-03-01,25657,SO2502,247.0,0.2179,0.219,99.5858
2003-03-11,25657,SO2502,247.0,0.2326,0.2338,99.5625
2003-03-21,25657,SO2502,247.0,0.2588,0.2588,100.0176
2003-04-01,25657,SO2502,247.0,0.2958,0.293,100.8276
2003-04-11,25657,SO2502,247.0,0.3419,0.3314,102.7412
2003-04-21,25657,SO2502,247.0,0.3921,0.3677,105.8473
2003-05-01,25657,SO2502,247.0,0.4311,0.3901,109.3145
2003-05-11,25657,SO2502,247.0,0.4475,0.3913,112.7216
2003-05-21,25657,SO2502,247.0,0.4404,0.3728,115.9949
2003-06-01,25657,SO2502,247.0,0.4145,0.3428,118.2492
2003-06-11,25657,SO2502,247.0,0.3789,0.311,118.8301
2003-06-21,25657,SO2502,247.0,0.3403,0.2813,117.8335
2003-07-01,25657,SO2502,247.0,0.3044,0.2533,116.8338
2003-07-11,25657,SO2502,247.0,0.2749,0.2319,115.2588
2003-07-21,25657,SO2502,247.0,0.2513,0.2195,111.8084
2003-08-01,25657,SO2502,247.0,0.2346,0.2121,108.5553
2003-08-11,25657,SO2502,247.0,0.2243,0.2098,105.5684
2003-08-21,25657,SO2502,247.0,0.2179,0.2128,101.9115
2003-09-01,25657,SO2502,247.0,0.2159,0.2225,97.553
2003-09-11,25657,SO2502,247.0,0.2184,0.2397,92.6214
2003-09-21,25657,SO2502,247.0,0.2255,0.2664,87.0727
2003-10-01,25657,SO2502,247.0,0.2373,0.3026,81.4692
2003-10-11,25657,SO2502,247.0,0.2516,0.3436,76.6426
2003-10-21,25657,SO2502,247.0,0.2653,0.3807,73.1963
2003-11-01,25657,SO2502,247.0,0.2759,0.4021,72.0936
2003-11-11,25657,SO2502,247.0,0.2866,0.4022,74.4384
2003-11-21,25657,SO2502,247.0,0.299,0.3856,80.114
2003-12-01,25657,SO2502,247.0,0.3093,0.3584,87.9684
2003-12-11,25657,SO2502,247.0,0.3089,0.3268,95.2518
2003-12-21,25657,SO2502,247.0,0.2934,0.2944,99.7292
2004-01-01,25657,SO2502,247.0,0.2667,0.2626,101.3245
2004-01-11,25657,SO2502,247.0,0.2421,0.2391,101.0448
2004-01-21,25657,SO2502,247.0,0.2245,0.2243,100.0656
2004-02-01,25657,SO2502,247.0,0.2112,0.2146,98.725
2004-02-11,25657,SO2502,247.0,0.204,0.2106,97.4673
2004-02-21,25657,SO2502,247.0,0.2032,0.212,96.6422
2004-03-01,25657,SO2502,247.0,0.209,0.219,96.2789
2004-03-11,25657,SO2502,247.0,0.2233,0.2338,96.282
2004-03-21,25657,SO2502,247.0,0.2488,0.2588,96.7589
2004-04-01,25657,SO2502,247.0,0.2851,0.293,97.7042
2004-04-11,25657,SO2502,247.0,0.3247,0.3314,98.2487
2004-04-21,25657,SO2502,247.0,0.3566,0.3677,97.3372
2004-05-01,25657,SO2502,247.0,0.3671,0.3901,94.7655
2004-05-11,25657,SO2502,247.0,0.3539,0.3913,91.5227
2004-05-21,25657,SO2502,247.0,0.3256,0.3728,88.8435
2004-06-01,25657,SO2502,247.0,0.294,0.3428,87.5589
2004-06-11,25657,SO2502,247.0,0.2666,0.311,87.7207
2004-06-21,25657,SO2502,247.0,0.2438,0.2813,88.7039
2004-07-01,25657,SO2502,247.0,0.2263,0.2533,91.0826
2004-07-11,25657,SO2502,247.0,0.2133,0.2319,93.4027
2004-07-21,25657,SO2502,247.0,0.2037,0.2195,94.1321
2004-08-01,25657,SO2502,247.0,0.1975,0.2121,94.4282
2004-08-11,25657,SO2502,247.0,0.1949,0.2098,94.265
2004-08-21,25657,SO2502,247.0,0.1966,0.2128,93.827
2004-09-01,25657,SO2502,247.0,0.2039,0.2225,93.1484
2004-09-11,25657,SO2502,247.0,0.2173,0.2397,92.2491
2004-09-21,25657,SO2502,247.0,0.2401,0.2664,91.6593
2004-10-01,25657,SO2502,247.0,0.2743,0.3026,91.9731
2004-10-11,25657,SO2502,247.0,0.3209,0.3436,94.2485
2004-10-21,25657,SO2502,247.0,0.3797,0.3807,99.7663
2004-11-01,25657,SO2502,247.0,0.4379,0.4021,107.9121
2004-11-11,25657,SO2502,247.0,0.4777,0.4022,116.6783
2004-11-21,25657,SO2502,247.0,0.4917,0.3856,124.3436
2004-12-01,25657,SO2502,247.0,0.4767,0.3584,128.9553
2004-12-11,25657,SO2502,247.0,0.4407,0.3268,130.2111
2004-12-21,25657,SO2502,247.0,0.3934,0.2944,128.7597
2005-01-01,25657,SO2502,247.0,0.3416,0.2626,125.2807
2005-01-11,25657,SO2502,247.0,0.3009,0.2391,121.3965
2005-01-21,25657,SO2502,247.0,0.2714,0.2243,117.1572
2005-02-01,25657,SO2502,247.0,0.2491,0.2146,113.0317
2005-02-11,25657,SO2502,247.0,0.2348,0.2106,109.271
2005-02-21,25657,SO2502,247.0,0.2282,0.212,106.2043
2005-03-01,25657,SO2502,247.0,0.2284,0.219,103.5035
2005-03-11,25657,SO2502,247.0,0.2368,0.2338,101.0363
2005-03-21,25657,SO2502,247.0,0.2548,0.2588,98.7247
2005-04-01,25657,SO2502,247.0,0.2843,0.293,97.4726
2005-04-11,25657,SO2502,247.0,0.3259,0.3314,98.55
2005-04-21,25657,SO2502,247.0,0.3772,0.3677,102.2838
2005-05-01,25657,SO2502,247.0,0.4231,0.3901,107.4917
2005-05-11,25657,SO2502,247.0,0.4501,0.3913,113.3137
2005-05-21,25657,SO2502,247.0,0.4557,0.3728,119.6171
2005-06-01,25657,SO2502,247.0,0.4355,0.3428,123.5926
2005-06-11,25657,SO2502,247.0,0.3971,0.311,123.8622
2005-06-21,25657,SO2502,247.0,0.3534,0.2813,121.7745
2005-07-01,25657,SO2502,247.0,0.312,0.2533,119.3485
2005-07-11,25657,SO2502,247.0,0.2782,0.2319,116.4378
2005-07-21,25657,SO2502,247.0,0.2527,0.2195,112.3486
2005-08-01,25657,SO2502,247.0,0.2359,0.2121,109.0741
2005-08-11,25657,SO2502,247.0,0.2281,0.2098,107.0291
2005-08-21,25657,SO2502,247.0,0.228,0.2128,105.7739
2005-09-01,25657,SO2502,247.0,0.2365,0.2225,105.1282
2005-09-11,25657,SO2502,247.0,0.2541,0.2397,104.9543
2005-09-21,25657,SO2502,247.0,0.2812,0.2664,104.6665
2005-10-01,25657,SO2502,247.0,0.3156,0.3026,103.6692
2005-10-11,25657,SO2502,247.0,0.3495,0.3436,101.5139
2005-10-21,25657,SO2502,247.0,0.3706,0.3807,97.6546
2005-11-01,25657,SO2502,247.0,0.3715,0.4021,93.226
2005-11-11,25657,SO2502,247.0,0.3528,0.4022,89.0691
2005-11-21,25657,SO2502,247.0,0.3236,0.3856,85.7642
2005-12-01,25657,SO2502,247.0,0.293,0.3584,83.9868
2005-12-11,25657,SO2502,247.0,0.2658,0.3268,83.7955
2005-12-21,25657,SO2502,247.0,0.243,0.2944,85.0903
2006-01-01,25657,SO2502,247.0,0.2244,0.2626,87.7814
2006-01-11,25657,SO2502,247.0,0.2128,0.2391,90.8931
2006-01-21,25657,SO2502,247.0,0.207,0.2243,93.7037
2006-02-01,25657,SO2502,247.0,0.2039,0.2146,95.9463
2006-02-11,25657,SO2502,247.0,0.2038,0.2106,97.4051
2006-02-21,25657,SO2502,247.0,0.2072,0.212,98.1827
2006-03-01,25657,SO2502,247.0,0.2148,0.219,98.4395
2006-03-11,25657,SO2502,247.0,0.2296,0.2338,98.5205
2006-03-21,25657,SO2502,247.0,0.2545,0.2588,98.6212
2006-04-01,25657,SO2502,247.0,0.2898,0.293,99.075
2006-04-11,25657,SO2502,247.0,0.3298,0.3314,99.5753
2006-04-21,25657,SO2502,247.0,0.3686,0.3677,100.2138
2006-05-01,25657,SO2502,247.0,0.3925,0.3901,100.5344
2006-05-11,25657,SO2502,247.0,0.3938,0.3913,100.5699
2006-05-21,25657,SO2502,247.0,0.374,0.3728,100.3048
2006-06-01,25657,SO2502,247.0,0.3393,0.3428,99.1057
2006-06-11,25657,SO2502,247.0,0.3034,0.311,97.8968
2006-06-21,25657,SO2502,247.0,0.2713,0.2813,97.0024
2006-07-01,25657,SO2502,247.0,0.2447,0.2533,97.1586
2006-07-11,25657,SO2502,247.0,0.2254,0.2319,97.687
2006-07-21,25657,SO2502,247.0,0.2128,0.2195,97.5332
2006-08-01,25657,SO2502,247.0,0.2058,0.2121,97.5843
2006-08-11,25657,SO2502,247.0,0.2031,0.2098,97.4097
2006-08-21,25657,SO2502,247.0,0.2062,0.2128,97.4651
2006-09-01,25657,SO2502,247.0,0.2166,0.2225,97.8412
2006-09-11,25657,SO2502,247.0,0.2346,0.2397,98.2279
2006-09-21,25657,SO2502,247.0,0.2632,0.2664,98.9781
2006-10-01,25657,SO2502,247.0,0.306,0.3026,100.9611
2006-10-11,25657,SO2502,247.0,0.3633,0.3436,105.0087
2006-10-21,25657,SO2502,247.0,0.433,0.3807,112.1414
2006-11-01,25657,SO2502,247.0,0.492,0.4021,119.8925
2006-11-11,25657,SO2502,247.0,0.5234,0.4022,126.8018
2006-11-21,25657,SO2502,247.0,0.5293,0.3856,132.9699
2006-12-01,25657,SO2502,247.0,0.5096,0.3584,137.0179
2006-12-11,25657,SO2502,247.0,0.4686,0.3268,137.6075
2006-12-21,25657,SO2502,247.0,0.4157,0.2944,135.2354
2007-01-01,25657,SO2502,247.0,0.3589,0.2626,130.7908
2007-01-11,25657,SO2502,247.0,0.3144,0.2391,126.0385
2007-01-21,25657,SO2502,247.0,0.285,0.2243,122.129
2007-02-01,25657,SO2502,247.0,0.2638,0.2146,118.5819
2007-02-11,25657,SO2502,247.0,0.2512,0.2106,115.5938
2007-02-21,25657,SO2502,247.0,0.2464,0.212,113.1296
2007-03-01,25657,SO2502,247.0,0.2478,0.219,110.7059
2007-03-11,25657,SO2502,247.0,0.2578,0.2338,108.4321
2007-03-21,25657,SO2502,247.0,0.2793,0.2588,106.6405
2007-04-01,25657,SO2502,247.0,0.3117,0.293,105.458
2007-04-11,25657,SO2502,247.0,0.3506,0.3314,105.0266
2007-04-21,25657,SO2502,247.0,0.3883,0.3677,104.9419
2007-05-01,25657,SO2502,247.0,0.4086,0.3901,104.1966
2007-05-11,25657,SO2502,247.0,0.4065,0.3913,103.4406
2007-05-21,25657,SO2502,247.0,0.3887,0.3728,103.7743
2007-06-01,25657,SO2502,247.0,0.3658,0.3428,105.8596
2007-06-11,25657,SO2502,247.0,0.3419,0.311,108.5833
2007-06-21,25657,SO2502,247.0,0.3162,0.2813,110.5296
2007-07-01,25657,SO2502,247.0,0.291,0.2533,112.4161
2007-07-11,25657,SO2502,247.0,0.2678,0.2319,112.7568
2007-07-21,25657,SO2502,247.0,0.2478,0.2195,110.5004
2007-08-01,25657,SO2502,247.0,0.234,0.2121,108.3317
2007-08-11,25657,SO2502,247.0,0.2275,0.2098,106.7988
2007-08-21,25657,SO2502,247.0,0.2285,0.2128,105.965
2007-09-01,25657,SO2502,247.0,0.2387,0.2225,105.9442
2007-09-11,25657,SO2502,247.0,0.2576,0.2397,106.1528
2007-09-21,25657,SO2502,247.0,0.2861,0.2664,106.2223
2007-10-01,25657,SO2502,247.0,0.3228,0.3026,105.7079
2007-10-11,25657,SO2502,247.0,0.3623,0.3436,104.7702
2007-10-21,25657,SO2502,247.0,0.4004,0.3807,104.5729
2007-11-01,25657,SO2502,247.0,0.4276,0.4021,105.6453
2007-11-11,25657,SO2502,247.0,0.4294,0.4022,106.0107
2007-11-21,25657,SO2502,247.0,0.4088,0.3856,105.3191
2007-12-01,25657,SO2502,247.0,0.3749,0.3584,104.0391
2007-12-11,25657,SO2502,247.0,0.3374,0.3268,102.8105
2007-12-21,25657,SO2502,247.0,0.301,0.2944,101.9398
2008-01-01,25657,SO2502,247.0,0.2665,0.2626,101.2587
2008-01-11,25657,SO2502,247.0,0.2412,0.2391,100.7238
2008-01-21,25657,SO2502,247.0,0.2253,0.2243,100.3803
2008-02-01,25657,SO2502,247.0,0.2139,0.2146,99.727
2008-02-11,25657,SO2502,247.0,0.2076,0.2106,98.8401
2008-02-21,25657,SO2502,247.0,0.2064,0.212,97.8667
2008-03-01,25657,SO2502,247.0,0.2098,0.219,96.5792
2008-03-11,25657,SO2502,247.0,0.2184,0.2338,94.5586
2008-03-21,25657,SO2502,247.0,0.2346,0.2588,92.1684
2008-04-01,25657,SO2502,247.0,0.2591,0.293,90.1161
2008-04-11,25657,SO2502,247.0,0.2894,0.3314,88.9765
2008-04-21,25657,SO2502,247.0,0.3205,0.3677,88.6939
2008-05-01,25657,SO2502,247.0,0.3422,0.3901,89.1123
2008-05-11,25657,SO2502,247.0,0.3453,0.3913,89.5838
2008-05-21,25657,SO2502,247.0,0.3264,0.3728,89.0445
2008-06-01,25657,SO2502,247.0,0.2964,0.3428,88.1842
2008-06-11,25657,SO2502,247.0,0.2671,0.311,87.8525
2008-06-21,25657,SO2502,247.0,0.2422,0.2813,88.1924
2008-07-01,25657,SO2502,247.0,0.2229,0.2533,89.9615
2008-07-11,25657,SO2502,247.0,0.2094,0.2319,92.028
2008-07-21,25657,SO2502,247.0,0.2012,0.2195,93.2329
2008-08-01,25657,SO2502,247.0,0.1984,0.2121,94.7502
2008-08-11,25657,SO2502,247.0,0.2012,0.2098,96.7027
2008-08-21,25657,SO2502,247.0,0.2107,0.2128,99.1825
2008-09-01,25657,SO2502,247.0,0.228,0.2225,102.006
2008-09-11,25657,SO2502,247.0,0.2545,0.2397,105.0978
2008-09-21,25657,SO2502,247.0,0.2932,0.2664,108.4665
2008-10-01,25657,SO2502,247.0,0.3447,0.3026,111.9199
2008-10-11,25657,SO2502,247.0,0.3993,0.3436,114.1661
2008-10-21,25657,SO2502,247.0,0.4406,0.3807,113.9154
2008-11-01,25657,SO2502,247.0,0.4581,0.4021,112.3912
